Time,Bitrate,Jitter,Datagrams
1729950878.5,20.8,0.428,0.0
1729950878.6,19.2,0.718,0.0
1729950878.7,20.8,0.974,0.0
1729950878.8,19.2,0.912,0.0
1729950878.9,20.8,0.909,0.0
1729950879.0,19.2,0.734,0.0
1729950879.1,19.2,0.767,0.0
1729950879.2,20.8,0.937,0.0
1729950879.3,20.8,0.749,0.0
1729950879.4,20.8,0.849,0.0
1729950879.5,19.2,0.647,0.0
1729950879.6,19.2,0.632,0.0
1729950879.7,20.8,0.719,0.0
1729950879.8,20.8,0.721,0.0
1729950879.9,19.2,0.897,0.0
1729950880.0,20.8,0.650,0.0
1729950880.1,19.2,0.595,0.0
1729950880.2,20.8,0.705,0.0
1729950880.3,19.2,0.755,0.0
1729950880.4,19.2,0.766,0.0
1729950880.5,20.8,0.592,0.0
1729950880.6,20.8,0.576,0.0
1729950880.7,19.2,0.717,0.0
1729950880.8,20.8,0.745,0.0
1729950880.9,19.2,0.662,0.0
1729950881.0,20.8,0.710,0.0
1729950881.1,19.2,0.666,0.0
1729950881.2,20.8,0.854,0.0
1729950881.3,19.2,0.920,0.0
1729950881.4,20.8,0.860,0.0
1729950881.5,19.2,0.869,0.0
1729950881.6,19.2,0.674,0.0
1729950881.7,20.8,0.994,0.0
1729950881.8,20.8,0.920,0.0
1729950881.9,19.2,0.826,0.0
1729950882.0,19.2,0.672,0.0
1729950882.1,20.8,0.676,0.0
1729950882.2,20.8,0.902,0.0
1729950882.3,19.2,1.077,0.0
1729950882.4,19.2,0.953,0.0
1729950882.5,20.8,0.851,0.0
1729950882.6,19.2,0.741,0.0
1729950882.7,20.8,1.010,0.0
1729950882.8,19.2,1.077,0.0
1729950882.9,20.8,0.951,0.0
1729950883.0,19.2,0.736,0.0
1729950883.1,20.8,0.652,0.0
1729950883.2,19.2,0.796,0.0
1729950883.3,19.2,0.715,0.0
1729950883.4,20.8,0.730,0.0
1729950883.5,20.8,0.742,0.0
1729950883.6,20.8,0.568,0.0
1729950883.7,19.2,0.510,0.0
1729950883.8,19.2,0.775,0.0
1729950883.9,20.8,0.783,0.0
1729950884.0,20.8,0.697,0.0
1729950884.1,19.2,0.633,0.0
1729950884.2,20.8,0.656,0.0
1729950884.3,19.2,0.832,0.0
1729950884.4,19.2,0.941,0.0
1729950884.5,20.8,0.856,0.0
1729950884.6,20.8,0.736,0.0
1729950884.7,19.2,0.656,0.0
1729950884.8,19.2,0.808,0.0
1729950884.9,20.8,1.069,0.0
1729950885.0,20.8,0.876,0.0
1729950885.1,19.2,0.694,0.0
1729950885.2,20.8,0.544,0.0
1729950885.3,19.2,0.818,0.0
1729950885.4,20.8,0.885,0.0
1729950885.5,19.2,0.764,0.0
1729950885.6,20.8,0.744,0.0
