,mean,std
C1F4Bitrate,19.999819458375125,0.8014692923514009
C1F4Jitter,0.9085313941825477,0.16072923170704667
C1F4Datagrams,0.0,1.0
C1F4Delay,4.645334403209628,2.879296222433449
C1F2Bitrate,19.99959879638917,0.8403251027748828
C1F2Jitter,1.5912942828485457,0.29687345688968075
C1F2Datagrams,0.0,1.0
C1F2Delay,7.379743229689068,5.377007405703452
C1F1Bitrate,19.997291875626882,0.802425290669175
C1F1Jitter,0.904138816449348,0.165194613012375
C1F1Datagrams,0.0,1.0
C1F1Delay,4.459948645937813,2.9015757726559657
C1S1Bitrate,39.99935807422266,0.8263049854347768
C1S1Jitter,1.0506050150451354,0.20319633684899768
C1S1Datagrams,0.0,1.0
C1S1Delay,6.894892678034101,4.938753336325652
