Time,Bitrate,Jitter,Datagrams
1729950878.54,20.8,0.446,0.0
1729950878.64,20.8,0.872,0.0
1729950878.74,19.2,0.941,0.0
1729950878.84,20.8,1.039,0.0
1729950878.94,19.2,0.950,0.0
1729950879.04,20.8,1.157,0.0
1729950879.14,19.2,1.289,0.0
1729950879.24,20.8,1.147,0.0
1729950879.34,19.2,0.970,0.0
1729950879.44,20.8,0.980,0.0
1729950879.54,19.2,0.884,0.0
1729950879.64,20.8,1.040,0.0
1729950879.74,19.2,1.121,0.0
1729950879.84,20.8,0.961,0.0
1729950879.94,19.2,0.884,0.0
1729950880.04,20.8,0.701,0.0
1729950880.14,19.2,1.037,0.0
1729950880.24,20.8,1.036,0.0
1729950880.34,19.2,0.817,0.0
1729950880.44,19.2,0.692,0.0
1729950880.54,20.8,0.616,0.0
1729950880.64,19.2,0.536,0.0
1729950880.74,20.8,0.656,0.0
1729950880.84,20.8,0.640,0.0
1729950880.94,19.2,0.769,0.0
1729950881.04,20.8,0.610,0.0
1729950881.14,19.2,0.618,0.0
1729950881.24,20.8,0.686,0.0
1729950881.34,19.2,0.785,0.0
1729950881.44,20.8,0.898,0.0
1729950881.54,19.2,0.706,0.0
1729950881.64,20.8,0.613,0.0
1729950881.74,19.2,0.857,0.0
1729950881.84,20.8,0.784,0.0
1729950881.94,19.2,0.860,0.0
1729950882.04,20.8,0.688,0.0
1729950882.14,19.2,0.665,0.0
1729950882.24,20.8,0.774,0.0
1729950882.34,19.2,0.866,0.0
1729950882.44,20.8,0.883,0.0
1729950882.54,19.2,0.828,0.0
1729950882.64,20.8,0.717,0.0
1729950882.74,19.2,0.925,0.0
1729950882.84,20.8,0.964,0.0
1729950882.94,19.2,0.911,0.0
1729950883.04,20.8,0.724,0.0
1729950883.14,19.2,0.705,0.0
1729950883.24,20.8,0.906,0.0
1729950883.34,19.2,1.033,0.0
1729950883.44,20.8,1.073,0.0
1729950883.54,19.2,0.748,0.0
1729950883.64,20.8,0.618,0.0
1729950883.74,19.2,0.866,0.0
1729950883.84,20.8,1.046,0.0
1729950883.94,19.2,1.083,0.0
1729950884.04,20.8,0.935,0.0
1729950884.14,19.2,0.843,0.0
1729950884.24,20.8,1.156,0.0
1729950884.34,19.2,1.142,0.0
1729950884.44,20.8,1.065,0.0
1729950884.54,19.2,0.828,0.0
1729950884.64,19.2,0.748,0.0
1729950884.74,20.8,0.964,0.0
1729950884.84,19.2,0.845,0.0
1729950884.94,20.8,0.928,0.0
1729950885.04,20.8,0.823,0.0
1729950885.14,19.2,0.777,0.0
1729950885.24,20.8,0.728,0.0
1729950885.34,19.2,1.005,0.0
1729950885.44,20.8,0.778,0.0
1729950885.54,19.2,0.743,0.0
1729950885.64,20.8,0.629,0.0
1729950885.74,19.2,0.663,0.0
1729950885.84,20.8,0.971,0.0
1729950885.94,19.2,1.000,0.0
1729950886.04,20.8,0.803,0.0
1729950886.14,19.2,0.732,0.0
1729950886.24,20.8,0.587,0.0
1729950886.34,19.2,0.858,0.0
1729950886.44,20.8,0.927,0.0
1729950886.54,19.2,0.829,0.0
1729950886.64,20.8,0.764,0.0
1729950886.74,19.2,0.647,0.0
1729950886.84,20.8,1.025,0.0
1729950886.94,19.2,0.905,0.0
1729950887.04,20.8,0.717,0.0
1729950887.14,19.2,0.730,0.0
1729950887.24,20.8,0.976,0.0
1729950887.34,19.2,0.944,0.0
1729950887.44,20.8,1.030,0.0
1729950887.54,19.2,1.025,0.0
1729950887.64,20.8,0.831,0.0
1729950887.74,19.2,0.983,0.0
1729950887.84,20.8,1.030,0.0
1729950887.94,19.2,1.069,0.0
1729950888.04,20.8,0.906,0.0
1729950888.14,19.2,0.862,0.0
1729950888.24,19.2,0.797,0.0
1729950888.34,20.8,1.085,0.0
1729950888.44,20.8,1.064,0.0
1729950888.54,19.2,0.987,0.0
1729950888.64,20.8,1.003,0.0
1729950888.74,19.2,0.837,0.0
1729950888.84,19.2,0.960,0.0
1729950888.94,20.8,0.984,0.0
1729950889.04,19.2,0.779,0.0
1729950889.14,20.8,0.779,0.0
1729950889.24,20.8,0.688,0.0
1729950889.34,19.2,0.664,0.0
1729950889.44,20.8,0.771,0.0
1729950889.54,19.2,0.825,0.0
1729950889.64,20.8,0.743,0.0
1729950889.74,19.2,0.730,0.0
1729950889.84,20.8,0.780,0.0
1729950889.94,19.2,0.928,0.0
1729950890.04,20.8,1.053,0.0
1729950890.14,19.2,1.148,0.0
1729950890.24,20.8,0.921,0.0
1729950890.34,19.2,0.838,0.0
1729950890.44,20.8,0.959,0.0
1729950890.54,19.2,1.027,0.0
1729950890.64,20.8,1.150,0.0
1729950890.74,19.2,1.015,0.0
1729950890.84,20.8,0.940,0.0
1729950890.94,19.2,1.126,0.0
1729950891.04,20.8,1.124,0.0
1729950891.14,19.2,0.972,0.0
1729950891.24,20.8,0.886,0.0
1729950891.34,19.2,0.863,0.0
1729950891.44,20.8,1.129,0.0
1729950891.54,19.2,1.197,0.0
1729950891.64,19.2,1.225,0.0
1729950891.74,20.8,1.114,0.0
1729950891.84,20.8,0.901,0.0
1729950891.94,19.2,1.048,0.0
1729950892.04,19.2,1.085,0.0
1729950892.14,20.8,1.164,0.0
1729950892.24,20.8,0.905,0.0
1729950892.34,19.2,0.886,0.0
1729950892.44,19.2,0.928,0.0
1729950892.54,20.8,1.206,0.0
1729950892.64,19.2,1.168,0.0
1729950892.74,20.8,0.899,0.0
1729950892.84,19.2,0.738,0.0
1729950892.94,20.8,0.876,0.0
1729950893.04,19.2,0.905,0.0
1729950893.14,20.8,1.158,0.0
1729950893.24,19.2,0.854,0.0
1729950893.34,20.8,0.889,0.0
