Time,Bitrate,Jitter,Datagrams
1729950878.52,20.8,0.843,0.0
1729950878.62,20.8,1.481,0.0
1729950878.72,19.2,1.665,0.0
1729950878.82,20.8,1.815,0.0
1729950878.92,19.2,1.889,0.0
1729950879.02,19.2,2.010,0.0
1729950879.12,20.8,2.158,0.0
1729950879.22,19.2,1.929,0.0
1729950879.32,20.8,1.539,0.0
1729950879.42,19.2,1.739,0.0
1729950879.52,19.2,1.577,0.0
1729950879.62,20.8,1.623,0.0
1729950879.72,19.2,1.275,0.0
1729950879.82,20.8,1.256,0.0
1729950879.92,20.8,1.456,0.0
1729950880.02,19.2,1.446,0.0
1729950880.12,20.8,1.568,0.0
1729950880.22,20.8,1.304,0.0
1729950880.32,19.2,1.264,0.0
1729950880.42,20.8,1.112,0.0
1729950880.52,19.2,1.344,0.0
1729950880.62,20.8,1.117,0.0
1729950880.72,19.2,1.090,0.0
1729950880.82,20.8,1.239,0.0
1729950880.92,19.2,1.387,0.0
1729950881.02,20.8,1.214,0.0
1729950881.12,19.2,1.275,0.0
1729950881.22,20.8,1.328,0.0
1729950881.32,19.2,1.528,0.0
1729950881.42,20.8,1.596,0.0
1729950881.52,19.2,1.492,0.0
1729950881.62,20.8,1.220,0.0
1729950881.72,19.2,1.501,0.0
1729950881.82,20.8,1.300,0.0
1729950881.92,19.2,1.494,0.0
1729950882.02,20.8,1.434,0.0
1729950882.12,19.2,1.260,0.0
1729950882.22,20.8,1.370,0.0
1729950882.32,19.2,1.616,0.0
1729950882.42,20.8,1.708,0.0
1729950882.52,19.2,1.711,0.0
1729950882.62,20.8,1.540,0.0
1729950882.72,19.2,1.801,0.0
1729950882.82,20.8,1.844,0.0
1729950882.92,19.2,1.555,0.0
1729950883.02,20.8,1.536,0.0
1729950883.12,19.2,1.511,0.0
1729950883.22,20.8,1.736,0.0
1729950883.32,19.2,1.793,0.0
1729950883.42,19.2,1.592,0.0
1729950883.52,20.8,1.438,0.0
1729950883.62,19.2,1.299,0.0
1729950883.72,20.8,1.357,0.0
1729950883.82,19.2,1.694,0.0
1729950883.92,19.2,1.379,0.0
1729950884.02,20.8,1.279,0.0
1729950884.12,19.2,1.292,0.0
1729950884.22,20.8,1.417,0.0
1729950884.32,20.8,1.426,0.0
1729950884.42,20.8,1.507,0.0
1729950884.52,19.2,1.432,0.0
1729950884.62,20.8,1.523,0.0
1729950884.72,19.2,1.463,0.0
1729950884.82,19.2,1.721,0.0
1729950884.92,20.8,1.798,0.0
1729950885.02,20.8,1.520,0.0
1729950885.12,19.2,1.527,0.0
1729950885.22,20.8,1.427,0.0
1729950885.32,19.2,1.647,0.0
1729950885.42,20.8,1.593,0.0
1729950885.52,19.2,1.512,0.0
1729950885.62,20.8,1.277,0.0
1729950885.72,19.2,1.213,0.0
1729950885.82,19.2,1.353,0.0
1729950885.92,20.8,1.822,0.0
1729950886.02,20.8,1.507,0.0
1729950886.12,19.2,1.398,0.0
1729950886.22,20.8,1.375,0.0
1729950886.32,19.2,1.474,0.0
1729950886.42,19.2,1.806,0.0
1729950886.52,20.8,1.658,0.0
1729950886.62,19.2,1.477,0.0
1729950886.72,20.8,1.571,0.0
1729950886.82,19.2,1.667,0.0
1729950886.92,20.8,1.785,0.0
1729950887.02,20.8,1.370,0.0
1729950887.12,19.2,1.269,0.0
1729950887.22,20.8,1.778,0.0
1729950887.32,19.2,1.729,0.0
1729950887.42,19.2,1.909,0.0
1729950887.52,20.8,1.745,0.0
1729950887.62,19.2,1.670,0.0
1729950887.72,19.2,1.606,0.0
1729950887.82,20.8,1.718,0.0
1729950887.92,20.8,1.673,0.0
1729950888.02,19.2,1.684,0.0
1729950888.12,19.2,1.618,0.0
1729950888.22,20.8,1.670,0.0
1729950888.32,19.2,1.609,0.0
1729950888.42,20.7,1.606,0.0
1729950888.52,20.9,1.499,0.0
1729950888.62,20.8,1.738,0.0
1729950888.72,19.2,1.508,0.0
1729950888.82,20.8,1.518,0.0
1729950888.92,19.2,1.545,0.0
1729950889.02,20.8,1.669,0.0
1729950889.12,19.2,1.621,0.0
1729950889.22,19.2,1.599,0.0
1729950889.32,20.8,1.449,0.0
1729950889.42,20.8,1.710,0.0
1729950889.52,19.2,1.562,0.0
1729950889.62,19.2,1.511,0.0
1729950889.72,19.2,1.483,0.0
1729950889.82,20.8,1.472,0.0
1729950889.92,20.8,1.673,0.0
1729950890.02,19.2,2.043,0.0
1729950890.12,20.8,2.075,0.0
1729950890.22,19.2,1.768,0.0
1729950890.32,20.8,1.650,0.0
1729950890.42,19.2,1.662,0.0
1729950890.52,19.2,1.658,0.0
1729950890.62,20.8,1.830,0.0
1729950890.72,20.8,1.888,0.0
1729950890.82,19.2,1.683,0.0
1729950890.92,20.8,2.204,0.0
1729950891.02,19.2,1.867,0.0
1729950891.12,20.8,2.009,0.0
1729950891.22,19.2,1.577,0.0
1729950891.32,20.8,1.709,0.0
1729950891.42,19.2,2.009,0.0
1729950891.52,20.8,1.962,0.0
1729950891.62,19.2,2.048,0.0
1729950891.72,20.8,1.862,0.0
1729950891.82,20.8,1.811,0.0
1729950891.92,19.2,1.889,0.0
1729950892.02,19.2,1.785,0.0
1729950892.12,20.8,1.759,0.0
1729950892.22,19.2,1.500,0.0
1729950892.32,20.8,1.735,0.0
1729950892.42,19.2,1.671,0.0
1729950892.52,19.2,1.332,0.0
1729950892.62,20.8,1.620,0.0
1729950892.72,20.8,1.215,0.0
1729950892.82,19.2,1.176,0.0
1729950892.92,20.8,1.149,0.0
1729950893.02,20.8,1.241,0.0
1729950893.12,19.2,1.636,0.0
1729950893.22,20.8,1.475,0.0
1729950893.32,19.2,1.632,0.0
1729950893.42,20.8,1.551,0.0
1729950893.52,19.2,1.639,0.0
1729950893.62,20.8,1.824,0.0
1729950893.72,19.2,1.635,0.0
1729950893.82,20.8,1.753,0.0
1729950893.92,19.2,2.092,0.0
1729950894.02,20.8,1.698,0.0
1729950894.12,19.2,1.692,0.0
1729950894.22,20.8,1.489,0.0
1729950894.32,19.2,1.590,0.0
1729950894.42,20.8,1.345,0.0
1729950894.52,19.2,1.468,0.0
1729950894.62,20.8,1.268,0.0
1729950894.72,19.2,1.475,0.0
1729950894.82,20.8,1.769,0.0
1729950894.92,19.2,1.602,0.0
1729950895.02,20.8,1.812,0.0
1729950895.12,19.2,1.893,0.0
1729950895.22,20.8,1.735,0.0
1729950895.32,19.2,1.813,0.0
1729950895.42,20.8,1.710,0.0
1729950895.52,19.2,2.134,0.0
1729950895.62,20.8,2.184,0.0
1729950895.72,19.2,2.125,0.0
1729950895.82,20.8,1.928,0.0
1729950895.92,19.2,1.887,0.0
1729950896.02,20.8,2.266,0.0
1729950896.12,19.2,2.340,0.0
1729950896.22,19.2,2.093,0.0
1729950896.32,20.8,1.719,0.0
1729950896.42,19.2,1.819,0.0
1729950896.52,20.8,2.087,0.0
1729950896.62,19.2,2.192,0.0
1729950896.72,19.2,1.794,0.0
1729950896.82,20.8,1.835,0.0
1729950896.92,19.2,2.139,0.0
1729950897.02,20.8,1.821,0.0
1729950897.12,20.8,1.738,0.0
1729950897.22,20.8,1.634,0.0
1729950897.32,19.2,1.883,0.0
1729950897.42,20.8,1.707,0.0
1729950897.52,19.2,1.657,0.0
1729950897.62,20.8,1.721,0.0
1729950897.72,19.2,1.924,0.0
1729950897.82,19.2,1.749,0.0
1729950897.92,20.8,1.796,0.0
1729950898.02,20.8,1.584,0.0
1729950898.12,19.2,1.666,0.0
1729950898.22,20.8,1.784,0.0
1729950898.32,19.2,1.711,0.0
1729950898.42,20.8,1.834,0.0
1729950898.52,19.2,1.508,0.0
1729950898.62,20.8,1.654,0.0
1729950898.72,19.2,1.851,0.0
1729950898.82,19.2,1.645,0.0
1729950898.92,20.8,2.069,0.0
1729950899.02,20.8,1.798,0.0
1729950899.12,19.2,1.943,0.0
1729950899.22,20.8,2.005,0.0
1729950899.32,19.2,2.269,0.0
1729950899.42,20.8,2.349,0.0
1729950899.52,19.2,1.977,0.0
1729950899.62,20.8,2.023,0.0
1729950899.72,19.2,2.094,0.0
1729950899.82,19.2,1.725,0.0
1729950899.92,20.8,2.074,0.0
1729950900.02,20.8,1.662,0.0
1729950900.12,19.2,1.863,0.0
1729950900.22,20.8,2.019,0.0
1729950900.32,19.2,2.122,0.0
1729950900.42,19.2,1.915,0.0
1729950900.52,20.8,1.749,0.0
1729950900.62,19.2,1.929,0.0
1729950900.72,20.8,2.161,0.0
1729950900.82,19.2,2.103,0.0
1729950900.92,20.8,1.958,0.0
1729950901.02,19.2,1.956,0.0
1729950901.12,19.2,1.779,0.0
1729950901.22,20.8,2.114,0.0
1729950901.32,20.8,2.054,0.0
1729950901.42,19.2,1.862,0.0
1729950901.52,20.8,1.752,0.0
1729950901.62,20.8,1.719,0.0
1729950901.72,19.2,1.904,0.0
1729950901.82,20.8,1.881,0.0
1729950901.92,19.2,1.847,0.0
1729950902.02,19.2,1.909,0.0
1729950902.12,20.8,1.905,0.0
1729950902.22,20.8,1.985,0.0
1729950902.32,19.2,2.054,0.0
1729950902.42,20.8,1.928,0.0
1729950902.52,19.2,2.141,0.0
1729950902.62,20.8,1.911,0.0
1729950902.72,19.2,2.086,0.0
