Time,Delay
1729950878.574,2.66
1729950878.671,2.84
1729950878.772,3.32
1729950878.871,2.5
1729950878.973,3.81
1729950879.073,2.4
1729950879.175,3.52
1729950879.276,3.23
1729950879.376,3.05
1729950879.479,5.43
1729950879.577,2.6
1729950879.677,2.74
1729950879.777,2.02
1729950879.88,3.42
1729950879.98,4.55
1729950880.08,3.58
1729950880.18,2.34
1729950880.281,2.48
1729950880.385,5.78
1729950880.484,3.4
1729950880.585,3.85
1729950880.687,4.67
1729950880.787,4.92
1729950880.891,8.18
1729950880.989,5.78
1729950881.09,5.09
1729950881.192,6.65
1729950881.295,8.26
1729950881.397,9.88
1729950881.493,6.48
1729950881.589,1.97
1729950881.688,0.851
1729950881.794,2.49
1729950881.896,3.99
1729950881.995,2.75
1729950882.097,3.66
1729950882.197,3.02
1729950882.297,3.09
1729950882.397,2.8
1729950882.499,2.49
1729950882.6,3.39
1729950882.7,2.82
1729950882.801,1.94
1729950882.902,2.46
1729950883.001,1.47
1729950883.103,2.47
1729950883.203,2.22
1729950883.303,2.22
1729950883.405,2.23
1729950883.504,1.1
1729950883.604,1.55
1729950883.706,1.55
1729950883.807,2.7
1729950883.908,2.78
1729950884.008,1.55
1729950884.11,2.63
1729950884.211,2.67
1729950884.314,3.85
1729950884.414,2.95
1729950884.514,2.93
1729950884.616,4.65
1729950884.716,3.46
1729950884.817,3.83
1729950884.918,3.4
1729950885.018,2.47
1729950885.119,3.74
1729950885.219,2.7
1729950885.321,3.35
1729950885.421,2.49
1729950885.522,2.23
1729950885.623,2.95
1729950885.722,2.64
1729950885.823,3.07
1729950885.923,2.67
1729950886.026,3.94
1729950886.126,3.99
1729950886.227,4.18
1729950886.326,3.41
1729950886.427,3.44
1729950886.529,5.02
1729950886.629,4.58
1729950886.731,6.27
1729950886.83,4.88
1729950886.932,4.75
1729950887.033,5.87
1729950887.135,6.17
1729950887.237,8.16
1729950887.337,8.2
1729950887.441,9.33
1729950887.542,10.9
1729950887.642,10.7
1729950887.74,7.35
1729950887.836,3.03
1729950887.937,4.05
1729950888.038,4.36
1729950888.137,3.64
1729950888.239,4.97
1729950888.339,4.33
1729950888.441,4.65
1729950888.54,3.98
1729950888.64,3.65
1729950888.741,3.73
1729950888.841,2.96
1729950888.943,4.04
1729950889.042,2.93
1729950889.145,4.71
1729950889.243,3.32
1729950889.346,5.7
1729950889.445,3.51
1729950889.546,2.25
1729950889.647,3.6
1729950889.747,2.7
1729950889.851,5.69
1729950889.949,4.09
1729950890.049,2.99
1729950890.149,3.89
1729950890.25,2.25
1729950890.353,4.76
1729950890.452,4.0
1729950890.551,2.98
1729950890.653,4.2
1729950890.753,3.87
1729950890.855,4.01
1729950890.954,2.56
1729950891.056,4.27
1729950891.156,3.61
1729950891.258,3.68
1729950891.359,4.58
1729950891.461,4.63
1729950891.563,6.13
1729950891.662,4.84
1729950891.762,5.43
1729950891.863,4.81
1729950891.964,4.93
1729950892.064,4.61
1729950892.166,5.57
1729950892.265,4.43
1729950892.365,3.9
1729950892.467,4.02
1729950892.57,5.78
1729950892.671,6.69
1729950892.771,6.13
1729950892.871,6.38
1729950892.973,7.44
1729950893.076,8.87
1729950893.179,11.6
1729950893.278,10.8
1729950893.381,11.6
1729950893.483,13.3
1729950893.581,10.7
1729950893.682,9.86
1729950893.781,8.58
1729950893.879,5.66
1729950893.985,10.7
1729950894.082,5.81
1729950894.184,7.78
1729950894.284,5.64
1729950894.385,5.59
1729950894.485,5.05
1729950894.586,6.11
1729950894.687,5.35
1729950894.788,5.91
1729950894.887,4.88
1729950894.989,5.79
1729950895.09,4.98
1729950895.19,4.57
1729950895.291,5.54
1729950895.392,5.14
1729950895.492,5.59
1729950895.593,5.53
1729950895.693,5.37
1729950895.795,5.72
1729950895.895,5.24
1729950895.996,6.43
1729950896.097,6.09
1729950896.197,6.2
1729950896.297,5.71
1729950896.397,5.26
1729950896.5,7.57
1729950896.6,5.98
1729950896.699,5.95
1729950896.8,5.2
1729950896.901,5.69
1729950897.004,8.64
1729950897.101,5.95
1729950897.201,5.87
1729950897.301,4.08
1729950897.404,6.39
1729950897.501,3.61
1729950897.602,2.71
1729950897.703,3.52
1729950897.806,6.13
1729950897.906,4.57
1729950898.007,4.97
1729950898.106,4.28
1729950898.204,3.69
1729950898.311,8.64
1729950898.409,6.04
1729950898.508,4.87
1729950898.611,6.87
1729950898.714,7.81
1729950898.818,10.8
1729950898.917,8.5
1729950899.018,9.9
1729950899.119,9.76
1729950899.221,10.7
1729950899.323,11.9
1729950899.424,12.2
1729950899.525,13.1
1729950899.623,10.7
1729950899.722,8.76
1729950899.824,9.6
1729950899.92,4.62
1729950900.023,7.74
1729950900.122,5.02
1729950900.223,6.0
1729950900.323,5.19
1729950900.423,5.47
1729950900.526,8.01
1729950900.624,4.97
1729950900.724,5.0
1729950900.823,4.9
1729950900.923,3.72
1729950901.027,6.29
1729950901.124,3.64
1729950901.226,4.06
1729950901.326,3.45
1729950901.426,2.71
1729950901.529,4.96
1729950901.627,2.72
1729950901.73,4.14
1729950901.828,2.47
1729950901.927,1.14
1729950902.028,1.07
1729950902.128,0.822
1729950902.237,5.79
1729950902.338,6.31
1729950902.438,5.59
1729950902.539,5.69
1729950902.64,5.49
1729950902.742,5.72
1729950902.842,5.21
1729950902.943,6.12
1729950903.042,5.07
1729950903.144,5.43
1729950903.245,5.08
1729950903.345,5.66
1729950903.446,5.61
1729950903.546,5.65
1729950903.646,5.34
1729950903.747,5.3
1729950903.847,5.19
1729950903.947,4.4
1729950904.048,4.4
1729950904.148,4.2
1729950904.249,4.48
1729950904.352,6.76
1729950904.454,7.23
1729950904.555,7.56
1729950904.655,6.85
1729950904.757,7.57
1729950904.86,9.28
1729950904.961,9.53
1729950905.062,10.1
1729950905.162,9.37
1729950905.265,11.3
1729950905.365,11.2
1729950905.466,11.5
1729950905.566,10.6
1729950905.667,11.0
1729950905.768,12.1
1729950905.866,8.9
1729950905.962,5.24
1729950906.063,5.99
1729950906.162,4.6
1729950906.263,4.93
1729950906.363,4.56
1729950906.463,4.42
1729950906.564,4.25
1729950906.666,5.74
1729950906.767,5.76
1729950906.867,4.96
1729950906.969,5.52
1729950907.069,4.35
1729950907.17,5.35
1729950907.273,8.06
1729950907.371,5.13
1729950907.471,4.79
1729950907.573,5.86
1729950907.676,6.68
1729950907.779,7.91
1729950907.875,4.59
1729950907.978,6.11
1729950908.078,6.0
1729950908.18,6.83
1729950908.283,9.45
1729950908.38,5.69
1729950908.481,6.11
1729950908.582,5.93
1729950908.685,8.41
1729950908.783,6.01
1729950908.884,6.69
1729950908.985,6.9
1729950909.085,7.2
1729950909.185,7.05
1729950909.285,5.86
1729950909.388,6.33
1729950909.489,7.03
1729950909.589,7.5
1729950909.689,6.52
1729950909.789,5.8
1729950909.89,5.23
1729950909.991,5.65
1729950910.095,9.05
1729950910.194,7.96
1729950910.293,6.52
1729950910.396,8.0
1729950910.497,8.85
1729950910.6,11.3
1729950910.701,10.8
1729950910.8,10.4
1729950910.901,10.1
1729950911.003,12.8
1729950911.103,12.5
1729950911.205,13.9
1729950911.306,14.8
1729950911.406,12.6
1729950911.506,12.2
1729950911.607,12.2
1729950911.707,11.3
1729950911.805,9.63
1729950911.904,6.78
1729950912.003,6.5
1729950912.104,7.2
1729950912.205,7.94
1729950912.304,6.42
1729950912.405,6.74
1729950912.506,6.58
1729950912.606,5.56
1729950912.71,9.58
1729950912.807,5.91
1729950912.91,6.33
1729950913.01,6.47
1729950913.111,6.47
1729950913.215,9.65
1729950913.313,6.96
1729950913.414,7.64
