Time,Delay
1729951379.793,8.15
1729951379.89,6.86
1729951379.992,7.66
1729951380.098,12.5
1729951380.195,9.18
1729951380.296,10.4
1729951380.398,10.6
1729951380.505,18.6
1729951380.6,12.0
1729951380.705,16.8
1729951380.801,12.3
1729951380.892,2.28
1729951380.993,3.56
1729951381.093,2.0
1729951381.192,1.63
1729951381.294,2.78
1729951381.396,3.3
1729951381.496,3.21
1729951381.596,2.38
1729951381.696,2.43
1729951381.798,2.89
1729951381.897,1.89
1729951382.001,3.57
1729951382.101,2.88
1729951382.205,6.27
1729951382.305,5.15
1729951382.402,2.04
1729951382.503,3.18
1729951382.603,2.11
1729951382.711,9.42
1729951382.805,2.71
1729951382.906,2.38
1729951383.008,3.71
1729951383.107,2.32
1729951383.209,3.22
1729951383.308,2.13
1729951383.409,1.97
1729951383.509,2.03
1729951383.609,1.56
1729951383.712,4.15
1729951383.811,2.62
1729951383.911,2.85
1729951384.012,2.24
1729951384.114,2.48
1729951384.214,2.09
1729951384.313,1.84
1729951384.417,3.92
1729951384.519,6.4
1729951384.616,2.77
1729951384.72,5.5
1729951384.818,2.67
1729951384.921,4.76
1729951385.026,8.05
1729951385.123,5.39
1729951385.229,10.1
1729951385.326,6.68
1729951385.428,7.69
1729951385.533,12.5
1729951385.632,10.6
1729951385.731,7.51
1729951385.831,7.12
1729951385.931,7.51
1729951386.035,10.1
1729951386.136,10.0
1729951386.237,10.4
1729951386.337,9.83
1729951386.439,11.4
1729951386.539,11.5
1729951386.643,14.0
1729951386.743,13.9
1729951386.841,11.5
1729951386.933,2.43
1729951387.032,1.68
1729951387.135,3.34
1729951387.235,2.26
1729951387.338,5.44
1729951387.436,2.3
1729951387.536,2.61
1729951387.638,3.16
1729951387.738,2.25
1729951387.84,3.35
1729951387.938,1.88
1729951388.041,3.67
1729951388.141,3.28
1729951388.242,2.55
1729951388.342,2.76
1729951388.443,2.36
1729951388.546,3.61
1729951388.646,3.25
1729951388.746,2.53
1729951388.848,3.6
1729951388.947,1.95
1729951389.048,3.09
1729951389.148,2.56
1729951389.248,1.71
1729951389.351,3.3
1729951389.451,2.58
1729951389.553,3.18
1729951389.653,3.0
1729951389.752,2.15
1729951389.854,2.92
1729951389.953,1.9
1729951390.055,3.13
1729951390.154,1.95
1729951390.255,3.26
1729951390.355,1.87
1729951390.456,3.19
1729951390.562,8.02
1729951390.656,2.38
1729951390.76,4.92
1729951390.859,4.12
1729951390.959,4.2
1729951391.067,11.6
1729951391.164,7.01
1729951391.268,10.6
1729951391.367,9.37
1729951391.472,13.5
1729951391.57,10.4
1729951391.673,12.2
1729951391.77,8.54
1729951391.871,8.96
1729951391.976,13.9
1729951392.074,11.5
1729951392.178,15.1
1729951392.276,11.4
1729951392.376,11.4
1729951392.478,12.3
1729951392.583,16.8
1729951392.68,13.0
1729951392.77,1.82
1729951392.871,3.34
1729951392.973,4.05
1729951393.075,6.02
1729951393.172,2.01
1729951393.272,2.3
1729951393.372,2.07
1729951393.475,4.86
1729951393.577,5.55
1729951393.674,1.93
1729951393.776,2.61
1729951393.878,2.96
1729951393.978,3.35
1729951394.078,2.5
1729951394.178,1.8
1729951394.281,3.69
1729951394.381,3.24
1729951394.482,3.75
1729951394.583,3.25
1729951394.683,2.01
1729951394.784,3.81
1729951394.885,3.07
1729951394.987,4.86
1729951395.087,3.47
1729951395.187,2.64
1729951395.289,3.69
1729951395.389,2.94
1729951395.491,4.78
1729951395.59,3.43
1729951395.689,1.93
1729951395.791,3.19
1729951395.892,2.9
1729951395.994,4.22
1729951396.093,2.24
1729951396.192,1.91
1729951396.294,2.83
1729951396.403,9.03
1729951396.501,7.19
1729951396.596,2.47
1729951396.698,3.52
1729951396.801,5.24
1729951396.906,9.85
1729951397.006,8.97
1729951397.101,4.9
1729951397.205,6.51
1729951397.307,8.67
1729951397.41,9.68
1729951397.511,9.66
1729951397.611,8.96
1729951397.712,8.89
1729951397.812,8.54
1729951397.914,9.49
1729951398.015,9.81
1729951398.115,8.04
1729951398.215,8.3
1729951398.316,8.82
1729951398.419,10.5
1729951398.521,10.9
1729951398.622,11.9
1729951398.724,14.0
1729951398.817,7.52
1729951398.912,1.71
