Time,Bitrate,Jitter,Datagrams
1729951379.35,7.98,0.480,0.0
1729951379.45,8.00,1.029,0.0
1729951379.55,8.00,1.281,0.0
1729951379.65,8.00,1.238,0.0
1729951379.75,7.99,1.117,0.0
1729951379.85,8.00,1.063,0.0
1729951379.95,8.01,0.996,0.0
1729951380.05,8.00,0.916,0.0
1729951380.15,8.00,0.938,0.0
1729951380.25,8.00,1.007,0.0
1729951380.35,8.00,1.144,0.0
1729951380.45,8.00,1.377,0.0
1729951380.55,8.01,1.073,0.0
1729951380.65,8.01,1.299,0.0
1729951380.75,7.99,1.073,0.0
1729951380.85,8.00,1.146,0.0
1729951380.95,8.01,1.142,0.0
1729951381.05,7.99,1.278,0.0
1729951381.15,8.01,1.319,0.0
1729951381.25,7.99,1.436,0.0
1729951381.35,8.00,1.508,0.0
1729951381.45,8.00,1.293,0.0
1729951381.55,7.98,1.322,0.0
1729951381.65,8.02,1.122,0.0
1729951381.75,8.00,1.351,0.0
1729951381.85,8.00,1.340,0.0
1729951381.95,8.00,1.559,0.0
1729951382.05,8.00,1.641,0.0
1729951382.15,8.01,1.891,0.0
1729951382.25,8.00,1.578,0.0
1729951382.35,8.00,1.717,0.0
1729951382.45,8.00,1.668,0.0
1729951382.55,8.01,1.465,0.0
1729951382.65,7.99,1.770,0.0
1729951382.75,8.00,1.771,0.0
1729951382.85,8.00,1.829,0.0
1729951382.95,8.00,1.835,0.0
1729951383.05,7.99,1.468,0.0
1729951383.15,8.00,1.255,0.0
1729951383.25,7.99,1.266,0.0
1729951383.35,8.01,1.131,0.0
1729951383.45,8.00,1.077,0.0
1729951383.55,8.00,1.130,0.0
1729951383.65,8.00,1.421,0.0
1729951383.75,8.00,1.492,0.0
1729951383.85,8.00,1.389,0.0
1729951383.95,8.00,1.246,0.0
1729951384.05,7.97,1.121,0.0
1729951384.15,8.04,1.097,0.0
1729951384.25,7.99,1.032,0.0
1729951384.35,8.00,1.114,0.0
1729951384.45,8.00,1.213,0.0
1729951384.55,8.01,1.285,0.0
1729951384.65,8.00,1.322,0.0
1729951384.75,8.00,1.550,0.0
1729951384.85,8.00,1.395,0.0
1729951384.95,8.00,1.173,0.0
1729951385.05,8.00,1.213,0.0
1729951385.15,8.00,1.336,0.0
1729951385.25,8.00,1.337,0.0
1729951385.35,8.01,1.298,0.0
1729951385.45,8.00,1.451,0.0
1729951385.55,9.59,1.554,0.0
1729951385.65,6.41,1.388,0.0
1729951385.75,7.99,1.300,0.0
1729951385.85,8.00,1.175,0.0
1729951385.95,8.00,1.301,0.0
1729951386.05,8.00,1.241,0.0
1729951386.15,8.01,1.392,0.0
1729951386.25,8.00,1.391,0.0
1729951386.35,8.01,1.597,0.0
1729951386.45,8.00,1.371,0.0
1729951386.55,9.59,1.121,0.0
1729951386.65,8.00,1.056,0.0
1729951386.75,8.00,1.042,0.0
1729951386.85,6.41,1.112,0.0
1729951386.95,8.01,1.095,0.0
1729951387.05,8.00,1.359,0.0
1729951387.15,9.58,1.362,0.0
1729951387.25,6.40,1.560,0.0
1729951387.35,9.60,1.341,0.0
1729951387.45,8.00,1.298,0.0
1729951387.55,6.40,1.221,0.0
1729951387.65,8.00,1.287,0.0
1729951387.75,8.00,1.458,0.0
