Time,Delay
1729950878.245,31.5
1729950878.31,0.803
1729950878.422,6.13
1729950878.519,2.94
1729950878.618,1.59
1729950878.717,1.23
1729950878.819,1.6
1729950878.919,1.48
1729950879.019,0.949
1729950879.119,0.833
1729950879.224,0.772
1729950879.327,0.966
1729950879.428,1.34
1729950879.528,0.923
1729950879.632,1.2
1729950879.733,1.44
1729950879.833,1.18
1729950879.933,1.15
1729950880.035,1.66
1729950880.135,1.18
1729950880.238,3.99
1729950880.336,0.885
1729950880.44,1.28
1729950880.541,1.88
1729950880.642,1.26
1729950880.743,1.78
1729950880.844,1.86
1729950880.945,0.752
1729950881.049,1.64
1729950881.149,0.906
1729950881.253,1.59
1729950881.353,0.761
1729950881.456,0.945
1729950881.557,1.62
1729950881.657,0.8
1729950881.76,0.833
1729950881.865,1.21
1729950881.966,1.03
1729950882.066,1.66
1729950882.166,1.35
1729950882.267,1.06
1729950882.367,0.807
1729950882.472,1.1
1729950882.573,1.68
1729950882.674,1.73
1729950882.775,1.09
1729950882.875,0.932
1729950882.976,1.01
1729950883.076,1.17
1729950883.176,0.945
1729950883.277,1.38
1729950883.377,1.1
1729950883.478,1.19
1729950883.579,1.53
1729950883.678,0.821
1729950883.78,1.13
1729950883.88,0.911
1729950883.981,0.976
1729950884.081,0.906
1729950884.182,1.2
1729950884.283,1.65
1729950884.382,0.867
1729950884.484,2.0
1729950884.584,0.722
1729950884.688,0.944
1729950884.79,2.37
1729950884.889,0.927
1729950884.993,5.15
1729950885.089,1.38
1729950885.19,1.24
1729950885.294,4.36
1729950885.394,3.12
1729950885.496,5.07
1729950885.596,5.46
1729950885.697,5.53
1729950885.8,7.11
1729950885.902,8.45
1729950886.004,9.84
1729950886.094,0.863
1729950886.198,1.81
1729950886.297,0.864
1729950886.4,0.895
1729950886.504,0.872
1729950886.619,8.63
1729950886.721,9.11
1729950886.821,9.03
1729950886.913,1.72
1729950887.015,1.58
1729950887.115,1.53
1729950887.215,0.84
1729950887.319,0.864
1729950887.424,0.944
1729950887.528,1.05
1729950887.629,1.24
1729950887.728,0.781
1729950887.833,1.67
1729950887.936,4.25
1729950888.035,2.85
1729950888.137,3.23
1729950888.238,4.21
1729950888.338,3.35
1729950888.438,3.78
1729950888.539,3.82
1729950888.641,3.87
1729950888.742,4.27
1729950888.842,3.35
1729950888.943,4.56
1729950889.044,3.79
1729950889.144,4.13
1729950889.244,3.34
1729950889.347,5.78
1729950889.446,3.38
1729950889.546,2.84
1729950889.649,3.63
1729950889.75,3.5
1729950889.853,6.64
1729950889.951,4.79
1729950890.053,4.1
1729950890.154,5.48
1729950890.254,4.96
1729950890.357,7.16
1729950890.455,5.13
1729950890.556,5.05
1729950890.657,6.17
1729950890.757,5.22
1729950890.858,5.65
1729950890.958,4.62
1729950891.059,4.65
1729950891.16,5.49
1729950891.261,4.76
1729950891.362,5.56
1729950891.464,6.1
1729950891.564,5.87
1729950891.665,5.7
1729950891.766,5.44
1729950891.866,5.39
1729950891.967,5.09
1729950892.068,5.58
1729950892.17,7.07
