Time,Delay
1729951379.39,0.783
1729951379.498,8.81
1729951379.587,0.799
1729951379.7,4.54
1729951379.799,3.64
1729951379.898,1.21
1729951379.998,1.61
1729951380.101,3.09
1729951380.203,4.29
1729951380.301,1.9
1729951380.403,2.51
1729951380.507,6.66
1729951380.604,2.29
1729951380.708,6.19
1729951380.806,3.65
1729951380.908,4.68
1729951381.01,5.63
1729951381.11,4.92
1729951381.212,6.55
1729951381.312,5.68
1729951381.415,7.21
1729951381.516,8.56
1729951381.618,9.38
1729951381.711,1.45
1729951381.811,1.02
1729951381.911,1.25
1729951382.011,1.01
1729951382.112,1.02
1729951382.212,1.08
1729951382.312,0.968
1729951382.413,0.879
1729951382.513,0.778
1729951382.617,1.15
1729951382.717,1.33
1729951382.817,0.784
1729951382.92,1.4
1729951383.021,1.09
1729951383.121,0.991
1729951383.223,1.69
1729951383.323,1.04
1729951383.424,0.995
1729951383.523,0.986
1729951383.625,1.37
1729951383.724,1.09
1729951383.825,1.1
1729951383.926,1.79
1729951384.026,0.914
1729951384.128,1.2
1729951384.227,0.965
1729951384.328,0.9
1729951384.428,0.938
1729951384.528,0.923
1729951384.628,0.997
1729951384.73,1.22
1729951384.831,1.71
1729951384.931,1.11
1729951385.031,1.17
1729951385.132,1.12
1729951385.233,2.1
1729951385.332,0.904
1729951385.434,1.9
1729951385.536,3.73
1729951385.635,1.54
1729951385.735,1.09
1729951385.836,1.11
1729951385.937,1.79
1729951386.039,2.59
1729951386.139,1.65
1729951386.241,2.89
1729951386.34,2.06
1729951386.443,4.27
1729951386.544,4.16
1729951386.645,5.09
1729951386.746,5.2
1729951386.847,6.24
1729951386.947,6.0
1729951387.049,6.84
1729951387.151,7.81
1729951387.251,7.63
1729951387.354,10.4
1729951387.451,6.56
1729951387.547,0.715
1729951387.648,1.0
1729951387.748,0.866
1729951387.855,3.93
1729951387.953,0.836
1729951388.056,1.17
1729951388.156,1.38
1729951388.257,0.789
1729951388.362,2.67
1729951388.463,2.31
1729951388.562,1.41
1729951388.664,3.2
1729951388.763,1.07
1729951388.863,1.32
1729951388.964,1.0
1729951389.064,0.977
1729951389.166,3.19
1729951389.265,0.751
1729951389.369,2.02
1729951389.469,1.74
1729951389.569,1.11
1729951389.672,2.43
1729951389.772,1.64
1729951389.872,1.63
1729951389.974,1.9
1729951390.073,1.08
1729951390.175,1.85
1729951390.274,1.09
1729951390.376,2.54
1729951390.475,1.2
1729951390.577,2.15
1729951390.677,1.76
1729951390.778,1.34
1729951390.879,2.73
1729951390.979,1.2
1729951391.08,2.37
1729951391.18,1.64
1729951391.282,2.36
1729951391.381,1.57
1729951391.482,1.11
1729951391.584,2.39
1729951391.683,1.46
1729951391.784,1.7
1729951391.886,1.54
1729951391.987,1.64
1729951392.088,1.77
1729951392.19,2.47
1729951392.289,0.923
1729951392.392,0.888
1729951392.497,2.02
1729951392.597,1.8
1729951392.698,1.27
1729951392.798,2.12
1729951392.899,1.27
1729951393.0,2.6
1729951393.1,1.8
1729951393.202,2.79
1729951393.304,3.43
1729951393.404,3.5
1729951393.506,4.41
1729951393.608,5.11
1729951393.709,6.66
1729951393.811,7.27
1729951393.91,6.04
1729951394.012,7.19
1729951394.112,7.11
1729951394.214,8.26
1729951394.317,11.2
1729951394.409,1.46
1729951394.51,1.13
1729951394.609,0.995
1729951394.71,1.54
1729951394.811,0.863
1729951394.912,1.54
1729951395.013,1.6
1729951395.114,1.18
1729951395.215,2.21
1729951395.314,0.851
1729951395.417,1.4
1729951395.517,2.12
1729951395.616,1.12
1729951395.721,4.63
1729951395.818,1.14
1729951395.92,1.89
1729951396.019,1.04
1729951396.12,1.15
1729951396.222,2.86
1729951396.321,0.778
1729951396.426,2.26
1729951396.526,2.04
1729951396.627,3.35
1729951396.727,2.31
1729951396.827,1.77
1729951396.928,2.6
1729951397.028,1.36
1729951397.13,2.38
1729951397.23,2.08
1729951397.329,1.53
1729951397.433,4.88
1729951397.532,1.78
1729951397.633,2.55
1729951397.733,1.72
1729951397.834,1.3
1729951397.936,2.99
1729951398.034,1.2
1729951398.136,1.98
1729951398.235,0.979
1729951398.337,2.37
1729951398.437,1.17
1729951398.536,0.83
1729951398.642,2.47
1729951398.742,2.73
1729951398.842,2.38
1729951398.944,2.52
1729951399.043,1.55
1729951399.145,1.88
1729951399.244,1.17
1729951399.349,4.74
1729951399.447,3.23
1729951399.548,3.43
1729951399.65,3.98
1729951399.749,2.71
1729951399.852,5.58
1729951399.953,5.51
1729951400.054,5.34
1729951400.156,6.0
1729951400.257,7.05
1729951400.359,8.8
1729951400.462,11.2
1729951400.553,1.45
1729951400.654,1.88
1729951400.755,1.13
1729951400.856,2.35
1729951400.955,1.08
1729951401.057,2.48
1729951401.157,1.21
1729951401.257,1.93
1729951401.36,3.45
1729951401.458,0.803
1729951401.561,2.63
1729951401.662,1.52
1729951401.764,2.96
1729951401.863,2.28
1729951401.962,0.775
1729951402.065,2.09
1729951402.165,1.22
1729951402.267,2.39
1729951402.367,2.02
1729951402.467,1.27
1729951402.568,1.9
1729951402.667,0.937
1729951402.768,1.27
1729951402.869,1.2
1729951402.969,0.722
1729951403.073,1.16
1729951403.173,1.3
1729951403.272,0.699
1729951403.376,1.52
1729951403.477,1.25
1729951403.578,1.12
1729951403.679,1.67
1729951403.778,0.715
1729951403.88,1.63
1729951403.984,4.65
1729951404.082,0.842
1729951404.184,0.979
1729951404.283,0.945
1729951404.384,1.08
1729951404.485,1.68
1729951404.586,1.11
1729951404.687,1.63
1729951404.787,0.992
1729951404.888,2.4
1729951404.988,0.902
1729951405.092,0.981
1729951405.192,0.809
1729951405.303,8.74
1729951405.397,1.01
1729951405.497,1.12
1729951405.599,1.85
1729951405.699,0.958
1729951405.801,3.06
1729951405.903,4.61
1729951406.002,2.06
1729951406.104,3.67
1729951406.204,3.43
1729951406.308,6.85
1729951406.406,3.29
1729951406.508,5.13
1729951406.61,6.53
1729951406.71,6.19
1729951406.812,6.76
1729951406.912,6.92
1729951407.014,8.04
1729951407.116,9.57
1729951407.209,0.989
1729951407.309,0.979
1729951407.408,0.922
1729951407.509,0.964
1729951407.609,1.22
1729951407.711,1.77
1729951407.811,1.2
1729951407.912,1.38
1729951408.012,0.744
1729951408.117,1.64
1729951408.218,1.48
1729951408.319,2.18
1729951408.419,0.949
1729951408.52,1.63
1729951408.619,1.19
1729951408.72,1.41
1729951408.821,1.11
1729951408.921,0.757
1729951409.025,1.94
1729951409.125,1.81
1729951409.226,1.53
1729951409.327,2.35
1729951409.427,1.13
1729951409.528,1.56
1729951409.628,1.2
1729951409.728,0.946
1729951409.829,1.0
1729951409.929,0.814
1729951410.034,1.76
1729951410.134,2.01
1729951410.234,1.19
1729951410.335,2.33
1729951410.435,0.969
1729951410.535,1.42
1729951410.636,1.16
1729951410.737,1.16
1729951410.837,1.05
1729951410.937,1.09
1729951411.038,1.09
1729951411.138,1.08
1729951411.238,1.34
1729951411.338,0.795
1729951411.44,1.42
1729951411.541,0.969
1729951411.64,0.707
1729951411.744,1.2
1729951411.846,1.77
1729951411.946,1.72
1729951412.049,2.8
1729951412.149,2.04
1729951412.25,2.67
1729951412.352,3.81
1729951412.451,1.77
1729951412.554,3.28
1729951412.654,2.8
1729951412.756,4.46
1729951412.859,6.45
1729951412.956,4.09
1729951413.059,5.87
1729951413.16,6.32
1729951413.263,8.27
1729951413.364,9.39
1729951413.465,9.77
1729951413.559,2.23
1729951413.658,1.31
1729951413.76,2.39
1729951413.86,2.24
1729951413.961,2.24
1729951414.065,5.03
1729951414.162,2.35
1729951414.263,2.39
1729951414.362,1.29
1729951414.464,2.42
1729951414.565,2.41
1729951414.665,1.89
1729951414.764,1.13
1729951414.866,1.85
1729951414.967,1.98
1729951415.068,2.58
1729951415.168,2.44
1729951415.268,1.31
1729951415.369,1.8
1729951415.47,1.26
1729951415.571,2.15
1729951415.67,2.08
1729951415.771,1.44
1729951415.872,2.05
1729951415.971,0.999
1729951416.072,1.1
1729951416.172,1.0
1729951416.272,1.01
1729951416.373,1.1
1729951416.473,0.835
1729951416.577,1.82
1729951416.679,2.2
1729951416.778,1.27
1729951416.88,2.4
1729951416.979,0.848
1729951417.082,2.24
1729951417.182,2.37
1729951417.282,0.875
1729951417.386,2.14
1729951417.485,1.43
1729951417.586,1.85
1729951417.689,3.13
1729951417.787,0.962
1729951417.889,2.7
1729951417.988,1.41
1729951418.089,2.38
1729951418.19,1.98
1729951418.29,1.92
1729951418.392,3.11
1729951418.492,3.11
1729951418.593,3.8
1729951418.695,4.23
1729951418.796,5.07
1729951418.897,6.0
1729951418.998,6.14
1729951419.098,6.56
1729951419.2,7.69
1729951419.304,9.81
1729951419.405,10.4
1729951419.499,2.65
1729951419.598,1.84
1729951419.699,0.989
1729951419.8,2.89
1729951419.898,1.21
1729951420.002,2.75
1729951420.102,1.55
1729951420.202,1.83
1729951420.304,2.52
1729951420.404,1.18
1729951420.506,2.45
1729951420.605,1.26
1729951420.706,1.51
1729951420.807,2.19
1729951420.907,1.1
1729951421.008,1.94
1729951421.107,0.782
1729951421.207,1.18
1729951421.308,1.03
1729951421.408,0.959
1729951421.508,0.947
1729951421.608,1.12
1729951421.708,0.928
1729951421.812,0.982
1729951421.912,0.89
1729951422.012,1.05
1729951422.112,0.82
1729951422.218,3.16
1729951422.316,1.42
1729951422.417,0.77
1729951422.52,1.38
1729951422.62,1.22
1729951422.726,5.44
1729951422.823,1.73
1729951422.923,0.819
1729951423.024,0.961
1729951423.128,4.19
1729951423.225,0.99
1729951423.326,1.09
1729951423.425,0.753
1729951423.528,1.41
1729951423.631,3.19
1729951423.73,1.0
1729951423.829,0.829
1729951423.933,2.04
1729951424.032,1.48
1729951424.137,4.51
1729951424.235,1.84
1729951424.336,2.47
1729951424.437,1.65
1729951424.54,3.73
1729951424.642,4.87
1729951424.74,1.97
1729951424.841,3.21
1729951424.941,2.88
1729951425.043,4.38
1729951425.145,4.68
1729951425.246,4.94
1729951425.347,6.2
