Time,Bitrate,Jitter,Datagrams
1729950878.17,41.5,0.432,0.0
1729950878.27,38.4,0.769,0.0
1729950878.37,40.0,0.658,0.0
1729950878.47,40.0,0.632,0.0
1729950878.57,40.1,1.032,0.0
1729950878.67,40.0,0.758,0.0
1729950878.77,39.9,0.663,0.0
1729950878.87,41.6,0.688,0.0
1729950878.97,40.0,0.898,0.0
1729950879.07,40.0,0.901,0.0
1729950879.17,40.0,0.783,0.0
1729950879.27,40.1,0.700,0.0
1729950879.37,39.9,0.682,0.0
1729950879.47,38.4,0.827,0.0
1729950879.57,41.6,0.949,0.0
1729950879.67,38.4,0.816,0.0
1729950879.77,40.0,0.746,0.0
1729950879.87,40.0,0.731,0.0
1729950879.97,40.0,0.844,0.0
1729950880.07,40.0,0.876,0.0
1729950880.17,40.0,0.826,0.0
1729950880.27,38.4,0.425,0.0
1729950880.37,41.7,0.502,0.0
1729950880.47,40.0,0.417,0.0
1729950880.57,41.6,0.460,0.0
1729950880.67,40.0,0.381,0.0
1729950880.77,40.0,0.446,0.0
1729950880.87,38.4,0.626,0.0
1729950880.97,41.6,0.374,0.0
1729950881.07,38.4,0.454,0.0
1729950881.17,40.0,0.454,0.0
1729950881.27,38.4,0.554,0.0
1729950881.37,40.0,0.718,0.0
1729950881.47,40.1,0.492,0.0
1729950881.57,41.5,0.456,0.0
1729950881.67,40.0,0.486,0.0
1729950881.77,40.0,0.476,0.0
1729950881.87,40.0,0.566,0.0
1729950881.97,40.0,0.518,0.0
1729950882.07,40.0,0.595,0.0
1729950882.17,38.5,0.493,0.0
1729950882.27,41.5,0.621,0.0
1729950882.37,40.0,0.673,0.0
1729950882.47,40.0,0.548,0.0
1729950882.57,40.0,0.586,0.0
1729950882.67,40.1,0.549,0.0
1729950882.77,40.0,0.806,0.0
1729950882.87,40.0,0.712,0.0
1729950882.97,40.0,0.527,0.0
1729950883.07,40.0,0.579,0.0
1729950883.17,39.9,0.645,0.0
1729950883.27,38.4,0.816,0.0
1729950883.37,41.5,0.988,0.0
1729950883.47,40.1,0.628,0.0
1729950883.57,40.0,0.746,0.0
1729950883.67,40.0,0.724,0.0
1729950883.77,38.4,0.878,0.0
1729950883.87,41.5,0.777,0.0
1729950883.97,40.0,0.687,0.0
1729950884.07,38.4,0.903,0.0
1729950884.17,40.0,0.723,0.0
1729950884.27,40.0,1.026,0.0
1729950884.37,40.0,0.944,0.0
1729950884.47,39.9,0.644,0.0
1729950884.57,38.4,0.480,0.0
1729950884.67,41.7,0.502,0.0
1729950884.77,39.9,0.698,0.0
1729950884.87,41.6,0.558,0.0
1729950884.97,40.0,0.476,0.0
1729950885.07,40.0,0.373,0.0
1729950885.17,40.0,0.494,0.0
1729950885.27,39.9,0.518,0.0
1729950885.37,40.0,0.548,0.0
1729950885.47,40.0,0.494,0.0
1729950885.57,40.0,0.400,0.0
1729950885.67,40.0,0.525,0.0
1729950885.77,40.1,0.602,0.0
1729950885.87,40.0,0.619,0.0
1729950885.97,40.0,0.498,0.0
1729950886.07,39.9,0.495,0.0
1729950886.17,40.0,0.634,0.0
1729950886.27,40.0,0.696,0.0
1729950886.37,40.0,0.677,0.0
1729950886.47,40.0,0.533,0.0
1729950886.57,40.0,0.602,0.0
1729950886.67,38.4,0.640,0.0
1729950886.77,41.6,0.798,0.0
1729950886.87,40.0,0.691,0.0
1729950886.97,40.0,0.601,0.0
1729950887.07,38.4,0.674,0.0
1729950887.17,41.6,0.716,0.0
1729950887.27,38.4,0.593,0.0
1729950887.37,41.6,0.694,0.0
1729950887.47,40.0,0.629,0.0
1729950887.57,40.0,0.570,0.0
1729950887.67,38.4,0.822,0.0
1729950887.77,40.0,0.888,0.0
1729950887.87,40.1,0.790,0.0
1729950887.97,41.5,0.728,0.0
1729950888.07,38.4,0.703,0.0
1729950888.17,40.0,0.905,0.0
1729950888.27,40.0,0.906,0.0
1729950888.37,40.0,0.832,0.0
1729950888.47,40.0,0.889,0.0
1729950888.57,40.0,0.755,0.0
1729950888.67,40.0,0.881,0.0
1729950888.77,39.9,0.751,0.0
1729950888.87,38.4,0.485,0.0
1729950888.97,41.6,0.563,0.0
1729950889.07,41.6,0.460,0.0
1729950889.17,40.0,0.509,0.0
1729950889.27,40.0,0.560,0.0
1729950889.37,40.0,0.463,0.0
1729950889.47,40.0,0.625,0.0
1729950889.57,40.0,0.499,0.0
1729950889.67,38.3,0.720,0.0
1729950889.77,41.6,0.660,0.0
1729950889.87,40.0,0.653,0.0
1729950889.97,40.0,0.745,0.0
1729950890.07,40.0,0.848,0.0
1729950890.17,38.5,0.624,0.0
1729950890.27,40.0,0.708,0.0
1729950890.37,41.6,0.637,0.0
1729950890.47,40.0,0.762,0.0
1729950890.57,38.4,0.740,0.0
1729950890.67,41.6,0.696,0.0
1729950890.77,40.0,0.734,0.0
1729950890.87,40.0,0.728,0.0
1729950890.97,40.0,0.864,0.0
1729950891.07,38.4,0.810,0.0
1729950891.17,40.0,0.719,0.0
