Time,Delay
1729951379.712,3.72
1729951379.812,6.4
1729951379.908,2.15
1729951380.009,2.2
1729951380.109,2.25
1729951380.21,2.16
1729951380.311,2.88
1729951380.412,2.97
1729951380.516,6.28
1729951380.612,2.18
1729951380.715,5.32
1729951380.812,1.95
1729951380.914,3.83
1729951381.018,5.97
1729951381.117,4.66
1729951381.219,6.81
1729951381.319,5.23
1729951381.423,8.05
1729951381.526,9.8
1729951381.629,11.6
1729951381.729,10.8
1729951381.831,12.3
1729951381.933,13.7
1729951382.037,16.3
1729951382.133,12.5
1729951382.23,8.36
1729951382.324,2.13
1729951382.426,2.78
1729951382.526,2.78
1729951382.626,2.31
1729951382.728,3.6
1729951382.827,2.64
1729951382.929,3.25
1729951383.028,2.53
1729951383.129,1.86
1729951383.231,3.36
1729951383.331,2.66
1729951383.433,3.22
1729951383.533,3.07
1729951383.633,1.86
1729951383.733,2.11
1729951383.834,2.06
1729951383.934,2.73
1729951384.035,2.12
1729951384.137,3.65
1729951384.238,3.7
1729951384.338,2.84
1729951384.439,3.26
1729951384.538,2.36
1729951384.641,4.56
1729951384.74,3.07
1729951384.842,3.95
1729951384.941,3.51
1729951385.042,2.93
1729951385.143,3.67
1729951385.242,2.2
1729951385.344,3.66
1729951385.443,1.9
1729951385.544,2.24
1729951385.646,3.1
1729951385.745,1.9
1729951385.85,6.49
1729951385.947,2.61
1729951386.048,2.36
1729951386.149,2.36
1729951386.25,1.92
1729951386.355,7.0
1729951386.451,1.9
1729951386.551,3.25
1729951386.651,2.23
1729951386.753,3.12
1729951386.86,9.79
1729951386.955,2.99
1729951387.057,5.16
1729951387.159,6.83
1729951387.263,9.77
1729951387.366,11.9
1729951387.462,8.03
1729951387.564,10.5
1729951387.668,12.8
1729951387.774,17.5
1729951387.872,15.8
1729951387.97,12.7
1729951388.06,3.0
1729951388.163,4.27
1729951388.272,13.0
1729951388.363,3.67
1729951388.465,4.57
1729951388.563,2.72
1729951388.669,6.21
1729951388.766,3.33
1729951388.866,3.23
1729951388.966,3.39
1729951389.067,2.23
1729951389.17,6.07
1729951389.266,2.01
1729951389.369,3.53
1729951389.469,2.58
1729951389.568,1.67
1729951389.672,3.52
1729951389.772,2.8
1729951389.873,2.94
1729951389.974,2.95
1729951390.073,2.16
1729951390.173,2.3
1729951390.273,1.89
1729951390.377,3.9
1729951390.475,2.29
1729951390.577,3.41
1729951390.676,2.13
1729951390.777,2.63
1729951390.879,3.13
1729951390.977,2.03
1729951391.079,2.95
1729951391.178,2.08
1729951391.28,3.19
1729951391.378,1.7
1729951391.48,3.04
1729951391.581,2.95
1729951391.682,3.81
1729951391.782,3.37
1729951391.882,2.01
1729951391.985,4.82
1729951392.082,1.82
1729951392.187,5.13
1729951392.284,1.9
1729951392.386,1.9
1729951392.488,2.98
1729951392.592,6.51
1729951392.69,4.14
1729951392.791,4.91
1729951392.891,3.98
1729951392.993,5.82
1729951393.094,6.0
1729951393.196,6.64
1729951393.298,8.6
1729951393.4,9.2
1729951393.501,10.0
1729951393.605,13.6
1729951393.708,15.7
1729951393.804,10.6
1729951393.896,2.18
1729951393.998,2.9
1729951394.098,2.02
1729951394.2,3.26
1729951394.298,1.91
1729951394.401,3.3
1729951394.5,2.52
1729951394.602,2.68
1729951394.703,2.96
1729951394.802,1.98
1729951394.904,3.26
1729951395.003,1.72
1729951395.104,3.16
1729951395.203,1.73
1729951395.305,2.13
1729951395.405,2.12
1729951395.506,1.9
1729951395.608,3.09
1729951395.707,1.95
1729951395.809,2.96
1729951395.908,2.02
