Time,Bitrate,Jitter,Datagrams
1729951379.68,7.99,0.557,0.0
1729951379.78,9.61,1.096,0.0
1729951379.88,7.99,1.521,0.0
1729951379.98,8.00,1.879,0.0
1729951380.08,8.01,2.343,0.0
1729951380.18,7.99,1.968,0.0
1729951380.28,8.00,2.035,0.0
1729951380.38,7.99,2.273,0.0
1729951380.48,8.01,2.167,0.0
1729951380.58,8.00,2.461,0.0
1729951380.68,8.00,2.469,0.0
1729951380.78,8.00,2.614,0.0
1729951380.88,6.40,2.577,0.0
1729951380.98,8.01,2.558,0.0
1729951381.08,7.99,2.137,0.0
1729951381.18,8.00,1.860,0.0
1729951381.28,7.98,1.515,0.0
1729951381.38,8.02,1.445,0.0
1729951381.48,8.00,1.554,0.0
1729951381.58,8.00,1.738,0.0
1729951381.68,8.00,1.834,0.0
1729951381.78,8.00,2.149,0.0
1729951381.88,9.60,1.988,0.0
1729951381.98,8.00,1.900,0.0
1729951382.08,8.00,1.713,0.0
1729951382.18,8.00,1.840,0.0
1729951382.28,8.00,1.681,0.0
1729951382.38,8.00,1.792,0.0
1729951382.48,8.00,2.025,0.0
1729951382.58,8.00,2.449,0.0
1729951382.68,8.00,2.853,0.0
1729951382.78,7.99,2.509,0.0
1729951382.88,8.01,1.934,0.0
1729951382.98,8.00,1.682,0.0
1729951383.08,8.00,1.952,0.0
1729951383.18,8.00,2.134,0.0
1729951383.28,7.99,2.070,0.0
1729951383.38,8.00,2.206,0.0
1729951383.48,7.99,2.448,0.0
1729951383.58,8.00,2.507,0.0
1729951383.68,8.01,2.268,0.0
1729951383.78,8.00,2.063,0.0
1729951383.88,8.00,2.109,0.0
1729951383.98,7.98,2.261,0.0
1729951384.08,8.02,2.382,0.0
1729951384.18,8.02,2.478,0.0
1729951384.28,6.40,2.807,0.0
1729951384.38,7.99,2.286,0.0
1729951384.48,9.60,2.058,0.0
1729951384.58,6.40,1.985,0.0
1729951384.68,9.60,1.782,0.0
1729951384.78,8.01,1.602,0.0
1729951384.88,6.39,1.485,0.0
1729951384.98,8.00,1.642,0.0
1729951385.08,8.01,2.107,0.0
1729951385.18,8.00,2.567,0.0
1729951385.28,8.00,2.319,0.0
1729951385.38,8.00,2.422,0.0
1729951385.48,7.99,2.613,0.0
1729951385.58,8.02,2.774,0.0
1729951385.68,8.00,2.401,0.0
1729951385.78,8.01,2.558,0.0
1729951385.88,7.99,2.369,0.0
1729951385.98,8.00,2.504,0.0
1729951386.08,9.61,2.467,0.0
1729951386.18,8.00,2.047,0.0
1729951386.28,7.99,1.710,0.0
1729951386.38,6.40,1.724,0.0
1729951386.48,9.60,1.597,0.0
1729951386.58,6.40,1.784,0.0
