Time,Delay
1729951379.695,5.98
1729951379.789,3.55
1729951379.891,3.38
1729951379.992,3.71
1729951380.095,5.38
1729951380.194,4.79
1729951380.296,4.55
1729951380.397,5.08
1729951380.501,8.57
1729951380.597,5.13
1729951380.701,7.81
1729951380.8,6.18
1729951380.902,7.91
1729951381.004,9.48
1729951381.096,0.932
1729951381.196,1.1
1729951381.297,1.39
1729951381.399,2.04
1729951381.498,1.23
1729951381.599,1.98
1729951381.701,3.54
1729951381.8,2.19
1729951381.899,1.25
1729951382.002,2.42
1729951382.102,1.97
1729951382.203,3.38
1729951382.303,2.3
1729951382.403,1.37
1729951382.504,2.29
1729951382.603,1.2
1729951382.708,5.09
1729951382.805,1.96
1729951382.905,1.51
1729951383.006,1.97
1729951383.105,0.782
1729951383.209,1.73
1729951383.31,1.78
1729951383.41,0.822
1729951383.512,0.99
1729951383.613,0.979
1729951383.714,1.91
1729951383.813,0.996
1729951383.913,1.11
1729951384.014,1.51
1729951384.115,0.989
1729951384.216,2.31
1729951384.315,0.986
1729951384.416,2.2
1729951384.519,3.24
1729951384.617,1.69
1729951384.719,2.95
1729951384.818,1.17
1729951384.919,2.26
1729951385.021,3.5
1729951385.121,3.51
1729951385.226,6.46
1729951385.323,4.11
1729951385.425,4.44
1729951385.529,8.09
1729951385.627,6.31
1729951385.726,4.45
1729951385.827,5.06
1729951385.928,4.92
1729951386.029,6.79
1729951386.131,6.29
1729951386.231,6.18
1729951386.332,6.7
1729951386.433,6.51
1729951386.535,7.9
1729951386.636,8.98
1729951386.728,0.927
1729951386.842,10.3
1729951386.934,1.58
1729951387.034,1.0
1729951387.135,2.26
1729951387.235,1.23
1729951387.337,2.84
1729951387.436,1.57
1729951387.538,1.5
1729951387.639,2.37
1729951387.738,1.26
1729951387.84,2.43
1729951387.94,1.84
1729951388.042,2.18
1729951388.142,2.37
1729951388.242,1.32
1729951388.343,2.27
1729951388.443,1.01
1729951388.543,1.75
1729951388.644,1.1
1729951388.745,1.43
1729951388.845,1.0
1729951388.945,0.808
1729951389.048,1.41
1729951389.15,1.59
1729951389.25,0.936
1729951389.351,2.22
1729951389.45,1.22
1729951389.551,1.64
1729951389.652,1.46
1729951389.753,1.45
1729951389.854,1.46
1729951389.954,1.2
1729951390.055,2.28
1729951390.155,1.38
1729951390.257,2.53
1729951390.356,1.4
1729951390.458,1.79
1729951390.561,4.03
1729951390.658,1.02
1729951390.76,3.49
1729951390.859,1.66
1729951390.961,2.44
1729951391.065,5.39
1729951391.163,2.8
1729951391.266,5.55
1729951391.366,4.12
1729951391.47,6.82
1729951391.568,4.91
1729951391.671,6.38
1729951391.769,4.13
1729951391.869,3.85
1729951391.973,7.1
1729951392.072,5.53
1729951392.177,9.11
1729951392.274,5.47
1729951392.373,4.89
1729951392.476,6.12
1729951392.58,9.1
1729951392.679,8.37
1729951392.781,9.22
1729951392.872,1.32
1729951392.974,2.4
1729951393.075,2.26
1729951393.174,1.4
1729951393.275,1.0
1729951393.375,1.12
1729951393.476,1.75
1729951393.578,2.66
1729951393.678,1.34
1729951393.778,0.977
1729951393.879,2.27
1729951393.979,1.41
1729951394.081,2.42
1729951394.18,1.38
1729951394.282,2.14
1729951394.382,2.53
1729951394.483,1.71
1729951394.584,2.32
1729951394.683,1.11
1729951394.785,1.96
1729951394.884,1.58
1729951394.986,2.57
1729951395.086,1.92
1729951395.186,1.18
1729951395.287,1.91
1729951395.387,1.41
1729951395.49,2.99
1729951395.587,1.25
1729951395.687,0.759
1729951395.793,1.69
1729951395.892,0.851
1729951395.996,1.06
1729951396.096,1.18
1729951396.197,1.36
1729951396.297,1.03
1729951396.402,4.57
1729951396.5,2.83
1729951396.6,1.61
1729951396.701,1.24
1729951396.802,2.27
1729951396.905,4.56
1729951397.006,4.41
1729951397.104,2.81
1729951397.205,2.46
1729951397.307,4.64
1729951397.408,4.84
1729951397.509,4.42
1729951397.609,4.78
1729951397.71,3.76
1729951397.812,4.29
1729951397.912,4.58
1729951398.013,4.36
1729951398.114,4.35
1729951398.213,3.45
1729951398.315,4.9
1729951398.417,4.98
1729951398.517,5.41
1729951398.618,5.92
1729951398.72,7.14
1729951398.822,9.1
1729951398.914,0.871
1729951399.016,1.65
1729951399.118,1.78
1729951399.218,0.945
1729951399.319,1.58
1729951399.42,1.34
1729951399.52,1.9
1729951399.62,1.26
1729951399.721,1.61
1729951399.822,1.21
1729951399.923,0.974
1729951400.024,1.55
1729951400.124,0.734
1729951400.228,0.839
1729951400.332,1.06
1729951400.433,0.989
1729951400.533,0.902
1729951400.637,1.12
1729951400.737,1.03
1729951400.838,1.08
1729951400.938,1.01
1729951401.039,1.94
1729951401.14,3.44
1729951401.238,1.36
1729951401.339,1.26
1729951401.44,1.32
1729951401.543,2.69
1729951401.642,1.05
1729951401.743,1.6
1729951401.844,0.95
1729951401.944,0.991
1729951402.044,0.985
1729951402.144,0.877
1729951402.248,1.55
1729951402.349,1.34
1729951402.45,1.21
1729951402.551,1.84
1729951402.651,1.23
1729951402.752,0.951
1729951402.853,1.36
1729951402.953,0.959
1729951403.054,2.06
1729951403.153,1.08
1729951403.254,1.54
1729951403.354,0.846
1729951403.457,1.61
1729951403.559,3.28
1729951403.657,0.982
1729951403.758,2.22
1729951403.858,1.01
1729951403.959,1.5
1729951404.061,2.59
1729951404.161,1.17
1729951404.26,0.995
1729951404.361,1.25
1729951404.463,2.89
1729951404.565,3.41
1729951404.667,4.43
1729951404.766,3.01
1729951404.869,4.64
1729951404.97,5.17
1729951405.073,7.63
1729951405.173,6.51
1729951405.274,6.79
1729951405.376,7.54
1729951405.478,9.09
1729951405.57,0.924
1729951405.672,1.23
1729951405.772,0.935
1729951405.872,0.883
1729951405.977,2.08
1729951406.076,1.31
1729951406.178,1.64
1729951406.278,2.03
1729951406.378,0.857
1729951406.48,2.27
1729951406.579,1.32
1729951406.681,2.39
1729951406.781,1.2
1729951406.882,2.04
1729951406.983,2.36
1729951407.082,1.43
1729951407.184,2.08
1729951407.285,2.93
1729951407.384,2.24
1729951407.484,1.35
1729951407.585,1.54
1729951407.686,2.41
1729951407.788,3.82
1729951407.888,1.86
1729951407.989,1.66
1729951408.09,1.04
1729951408.19,2.01
1729951408.29,1.69
1729951408.392,2.35
1729951408.491,1.16
1729951408.592,1.0
1729951408.692,1.07
1729951408.794,2.74
1729951408.893,1.1
1729951408.993,1.1
1729951409.095,1.71
1729951409.196,2.02
1729951409.295,1.3
1729951409.396,1.13
1729951409.496,0.794
1729951409.601,2.09
1729951409.706,6.41
1729951409.801,0.913
1729951409.902,1.03
1729951410.002,1.21
1729951410.108,6.74
1729951410.204,1.37
1729951410.305,1.62
1729951410.406,2.31
1729951410.506,1.38
1729951410.614,7.73
1729951410.708,1.99
1729951410.811,4.13
1729951410.911,3.55
1729951411.013,4.66
1729951411.116,7.4
1729951411.215,5.99
1729951411.316,7.21
1729951411.418,7.25
1729951411.52,9.12
1729951411.612,1.15
1729951411.713,1.17
1729951411.814,1.21
1729951411.914,1.37
1729951412.015,2.24
1729951412.114,1.02
1729951412.216,1.42
1729951412.316,0.955
1729951412.416,1.09
1729951412.516,1.09
1729951412.617,1.17
1729951412.717,1.28
1729951412.817,1.08
1729951412.918,1.15
1729951413.019,0.894
1729951413.119,1.68
1729951413.219,1.32
1729951413.32,1.31
1729951413.421,1.4
1729951413.521,0.711
1729951413.625,2.2
1729951413.725,1.15
1729951413.825,0.776
1729951413.93,1.73
1729951414.03,1.16
1729951414.131,0.972
1729951414.232,1.99
1729951414.331,0.968
1729951414.432,2.37
1729951414.532,1.76
1729951414.634,1.49
1729951414.735,1.64
1729951414.835,0.954
1729951414.936,2.19
1729951415.039,5.07
1729951415.137,2.18
1729951415.237,1.62
1729951415.338,1.5
1729951415.441,2.32
1729951415.539,1.15
1729951415.641,3.01
1729951415.741,1.98
1729951415.842,2.57
1729951415.943,2.21
1729951416.042,1.13
1729951416.143,2.27
1729951416.243,1.03
1729951416.344,2.33
1729951416.444,0.912
1729951416.545,2.64
1729951416.646,1.82
1729951416.748,3.98
1729951416.851,6.13
1729951416.951,5.43
1729951417.051,5.63
1729951417.153,6.05
1729951417.255,7.82
1729951417.358,8.99
1729951417.455,6.4
1729951417.551,2.09
1729951417.65,0.831
1729951417.753,1.61
1729951417.854,1.68
1729951417.955,1.27
1729951418.056,2.4
1729951418.156,1.39
1729951418.258,2.35
1729951418.357,1.36
1729951418.458,1.33
1729951418.559,1.89
1729951418.658,0.978
1729951418.76,2.45
1729951418.859,1.02
1729951418.961,2.6
1729951419.061,1.86
1729951419.162,1.35
1729951419.264,2.58
1729951419.363,1.02
1729951419.467,4.69
1729951419.565,1.45
1729951419.665,1.25
1729951419.767,2.04
1729951419.867,1.36
1729951419.97,4.43
1729951420.068,1.44
1729951420.169,2.07
1729951420.27,1.84
1729951420.371,2.01
1729951420.472,2.77
1729951420.572,1.8
1729951420.674,2.5
1729951420.775,2.64
1729951420.876,3.31
1729951420.976,3.06
1729951421.075,1.74
1729951421.18,5.05
1729951421.278,2.3
1729951421.378,2.63
1729951421.48,3.13
1729951421.58,3.36
1729951421.682,4.72
1729951421.779,2.05
1729951421.882,3.04
1729951421.98,2.24
1729951422.083,4.36
1729951422.184,4.13
1729951422.282,1.51
1729951422.384,3.15
1729951422.487,6.58
1729951422.587,4.92
1729951422.688,4.73
1729951422.789,4.94
1729951422.89,6.31
1729951422.992,6.98
1729951423.092,7.24
1729951423.194,8.47
1729951423.295,8.99
1729951423.388,1.2
1729951423.489,1.95
1729951423.589,1.54
1729951423.689,1.34
1729951423.79,1.41
1729951423.89,1.32
1729951423.991,1.9
1729951424.091,1.2
1729951424.192,1.15
1729951424.292,0.875
1729951424.398,2.54
1729951424.498,1.66
1729951424.6,2.3
1729951424.698,0.829
1729951424.802,2.45
1729951424.901,1.95
1729951425.002,2.0
1729951425.102,2.07
1729951425.202,1.86
1729951425.304,2.7
1729951425.404,1.66
1729951425.505,1.82
1729951425.606,1.72
1729951425.707,1.29
1729951425.808,1.91
1729951425.907,1.3
1729951426.008,1.43
1729951426.109,1.32
1729951426.208,0.989
1729951426.309,1.37
1729951426.409,1.71
1729951426.512,2.4
1729951426.611,1.39
1729951426.712,1.05
1729951426.812,1.15
1729951426.916,4.46
1729951427.015,3.35
1729951427.113,1.39
1729951427.215,1.69
1729951427.318,3.18
1729951427.417,2.24
1729951427.519,3.55
1729951427.618,1.36
1729951427.719,1.98
1729951427.818,1.0
1729951427.92,2.92
1729951428.019,1.48
1729951428.121,2.42
1729951428.221,1.65
1729951428.323,3.08
1729951428.423,3.02
1729951428.525,4.06
1729951428.627,5.15
1729951428.728,6.41
1729951428.829,6.44
1729951428.93,7.06
1729951429.033,10.0
1729951429.133,9.71
1729951429.231,6.36
1729951429.327,2.15
1729951429.426,1.22
1729951429.53,4.41
1729951429.628,1.38
1729951429.729,1.39
1729951429.83,1.58
1729951429.93,1.42
1729951430.032,2.88
1729951430.132,1.37
1729951430.233,1.44
1729951430.333,1.29
1729951430.434,1.46
1729951430.535,1.94
1729951430.634,0.82
1729951430.739,3.67
1729951430.838,1.96
1729951430.938,1.36
1729951431.039,1.88
1729951431.14,1.63
1729951431.241,2.15
1729951431.341,2.1
1729951431.441,1.13
1729951431.541,1.07
1729951431.643,2.63
1729951431.742,1.38
1729951431.843,1.02
1729951431.942,1.01
1729951432.043,1.05
1729951432.146,4.22
1729951432.244,1.07
1729951432.344,0.996
1729951432.446,3.12
1729951432.547,2.85
1729951432.649,3.88
1729951432.748,3.25
1729951432.85,4.22
1729951432.952,6.08
1729951433.053,6.29
1729951433.152,5.05
1729951433.251,3.28
1729951433.35,1.73
1729951433.454,5.39
1729951433.554,4.22
1729951433.652,2.89
1729951433.754,2.5
1729951433.853,1.45
1729951433.956,2.69
1729951434.059,4.36
1729951434.157,1.62
1729951434.259,3.15
1729951434.359,3.24
1729951434.46,3.71
1729951434.563,5.37
1729951434.665,6.52
1729951434.767,7.33
1729951434.868,8.05
1729951434.969,9.05
1729951435.062,1.21
1729951435.162,1.0
1729951435.263,1.48
1729951435.362,0.799
1729951435.464,1.12
1729951435.565,1.19
1729951435.665,1.01
1729951435.765,1.11
1729951435.865,1.03
1729951435.966,1.47
1729951436.066,0.865
1729951436.168,1.25
1729951436.268,1.42
1729951436.369,1.07
1729951436.47,1.85
1729951436.571,1.11
1729951436.671,1.03
1729951436.772,0.97
1729951436.872,0.97
1729951436.973,1.62
1729951437.073,0.693
1729951437.176,1.12
1729951437.277,1.18
1729951437.377,0.771
1729951437.48,1.37
1729951437.581,1.16
1729951437.681,0.772
1729951437.784,1.0
1729951437.885,1.09
1729951437.985,0.94
1729951438.085,1.03
1729951438.185,0.799
1729951438.289,1.9
1729951438.391,2.26
1729951438.49,1.55
1729951438.592,2.15
1729951438.691,1.08
1729951438.793,2.9
1729951438.895,3.57
1729951438.994,2.9
1729951439.097,2.97
1729951439.195,1.61
1729951439.296,2.14
1729951439.396,1.28
