Time,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay
1729950880.86,0.0,-0.9470810330418487,0.0,-1.3379631831725618,0.018379738626218976,-0.9694868002748815,0.0,-1.482922909569153,0.986209824796503,-2.022768211135242,0.0,1.3118765161818564,-0.999179123631926,-1.086512523589292,0.0,-1.2122258115604665
1729950880.96,0.0,-2.101089736882173,0.0,-1.4685191370522106,0.0006164588565971974,-1.2367906195799125,0.0,-1.0873789037916202,-0.975192918714599,-1.8924024808943636,0.0,1.9572813106281104,1.0007839084119055,-1.2664284643769712,0.0,-1.5084282935418705
1729950881.06,0.0,-2.0060537259776754,0.0,-1.0043201899245706,-0.01714682091302458,-1.0177947194263928,0.0,-1.489639027629719,0.986209824796503,-2.6202778080726006,0.0,1.2499883852075582,1.0007839084119055,-1.6146528659015107,0.0,-1.5722803255857658
1729950881.16,0.0,-2.121454596361708,0.0,-1.2255400006650867,0.0006164588565971974,-0.9179583531799357,0.0,-1.44121228161406,-0.975192918714599,-2.565958753805568,0.0,0.9847535381748513,-0.999179123631926,-2.102167028035867,0.0,-1.1944891359927177
1729950881.26,0.0,-1.0556936169327027,0.0,-0.6126523282856244,0.0006164588565971974,-0.28995540421028415,0.0,-1.3489540282557617,-0.975192918714599,-1.9431002648769276,0.0,1.5152232322402652,-0.999179123631926,-2.131185728162912,0.0,-1.542127977120593
1729950881.36,0.0,-0.4719009785193626,0.0,-0.1593330439812886,0.0006164588565971974,0.14803639609675442,0.0,-1.3843020180482133,0.986209824796503,-1.7620367506534853,0.0,1.8467667910311492,1.0007839084119055,-0.5931946214295275,0.0,-1.2015838062198172
1729950881.46,0.0,-1.4358376605506917,0.0,0.2939862403230472,0.0006164588565971974,0.5570434449128864,0.0,-1.3736976211104777,-0.975192918714599,-0.29180101515913476,0.0,2.5098539086129166,-0.999179123631926,-0.3668487604385764,0.0,-1.480404346144827
1729950881.56,0.0,-1.5919682498937946,0.0,-0.34791386625189247,0.0006164588565971974,-0.5959055588365244,0.0,-0.5712982528218273,0.986209824796503,-1.1283144508714376,0.0,2.355133581177171,1.0007839084119055,-0.34363380033694035,0.0,-1.329287870307608
1729950881.66,0.0,-1.476567379509762,0.0,-1.279938314781607,0.0006164588565971974,-1.149836365107192,0.0,-1.2782580486708583,-0.975192918714599,-1.885159940325426,0.0,1.0952680577718126,-0.999179123631926,-1.1213349637417462,0.0,-1.2086784764469165
1729950881.76,0.0,-1.3543782226325511,0.0,-0.6217187139717113,0.0006164588565971974,-1.3527296255435406,0.0,-1.3701628221312325,0.986209824796503,-1.5447605335853545,0.0,0.5714292348822161,1.0007839084119055,-1.3186621246056522,0.0,-1.537161707961623
1729950881.86,0.0,-0.6483964273420005,0.0,0.03650088683818448,0.0006164588565971974,-1.5298586624324166,0.0,-1.4694906734480213,-0.975192918714599,-1.5230329118785415,0.0,-0.37015447208389385,-0.999179123631926,0.056824261416280226,0.0,-1.4215185832599015
1729950881.96,0.0,-1.0285404709599892,0.0,-0.34066075770302295,0.0006164588565971974,-1.5588434139233234,0.0,-1.31360603846331,0.986209824796503,-1.3057566948104107,0.0,-0.19554153112069506,1.0007839084119055,-0.3262225802607133,0.0,-0.6659362040738054
1729950882.06,0.0,-1.2254007792621624,0.0,-0.23549068374441703,0.0006164588565971974,-1.574946053640494,0.0,-1.3524888272350069,-0.975192918714599,-1.320241775948286,0.0,-0.3635236009080761,-0.999179123631926,-0.4190824206672574,0.0,-1.5112661616327099
1729950882.16,0.0,-1.3475899361393728,0.0,-0.34428731197745754,0.0006164588565971974,-0.8889736016890291,0.0,-1.363093224172742,0.986209824796503,-2.0082831299973667,0.0,-0.00987713819780017,1.0007839084119055,-1.3592883047835154,0.0,-1.4357079237141006
1729950882.26,0.0,-0.1053335078877299,0.0,0.3157455659696552,0.0006164588565971974,-0.016210529018384937,0.0,-1.3454192292765164,-0.975192918714599,-1.8670535889030813,0.0,-0.6729642557795678,-0.999179123631926,-1.4115219650121964,0.0,-1.5091377605645802
1729950882.36,0.0,0.11189165989397835,0.0,0.42091563992826114,0.0006164588565971974,-0.6281108382708656,0.0,-1.1368660895010523,0.986209824796503,-0.6503067733215508,0.0,-0.2220650158239658,1.0007839084119055,-0.2101477797525333,0.0,-1.2654358382637125
1729950882.46,0.0,-0.4651126920261842,0.0,0.7980772844694686,0.0006164588565971974,-0.8986351855193311,0.0,-1.3312800333595358,-0.975192918714599,0.26587460864906665,0.0,-0.1513357232819105,-0.999179123631926,0.5443384235506366,0.0,-1.2441518275824142
1729950882.56,0.0,-0.9063513140827784,0.0,0.874234924232597,0.0006164588565971974,-1.114410557729416,0.0,-1.2535144558161424,0.986209824796503,-0.9291445852256516,0.0,-0.4342528934501314,1.0007839084119055,0.12646914172118826,0.0,-1.0987110879268747
1729950882.66,0.0,-1.1371530548508433,0.0,0.9395129011724213,0.0006164588565971974,-0.8632093781415562,0.0,-1.4076316913112312,-0.975192918714599,-0.9907061800616215,0.0,-0.26185024287887176,-0.999179123631926,-0.16371785954926127,0.0,-1.3363825405347076
1729950882.76,0.0,0.5870717144164644,0.0,1.2731558944204124,0.018379738626218976,-0.724726676573889,0.0,-1.3383496313180263,0.986209824796503,-1.2333312891210337,0.0,-0.5823423497100595,1.0007839084119055,-0.7208769019885256,0.0,-1.4286132534870009
1729950882.86,0.0,0.2680222492370804,0.0,1.5886661162962306,-0.01714682091302458,-0.773034595725401,0.0,-1.4691371935500968,-0.975192918714599,-0.1505714740648502,0.0,-0.5005616052083081,-0.999179123631926,0.33540378263591236,0.0,-1.4711812748495978
1729950882.96,0.0,-1.0624819034258812,0.0,-1.5301705597176003,0.0006164588565971974,-0.6248903103274318,0.0,-1.3030016415255745,0.986209824796503,-0.2881797448746663,0.0,-0.7304318059699876,1.0007839084119055,0.1787028019498693,0.0,-1.3505718809889065
1729950883.06,0.0,-0.44474783254664907,0.0,-1.0514653954922217,0.0006164588565971974,0.18024167553109557,0.0,-1.154540084397278,-0.975192918714599,-0.9182807743722446,0.0,-0.7016980308747777,-0.999179123631926,-0.32041884023530437,0.0,-1.343477210761807
1729950883.16,0.0,-0.47868926501254094,0.0,-1.2001541207440438,0.0006164588565971974,-0.9469431046708431,0.0,-1.3065364405048197,0.986209824796503,-1.0884804777422807,0.0,-0.6641230942118108,1.1257815979146422,-0.6802507218106626,0.0,-1.290267184058561
1729950883.26,0.0,0.5124005629915022,0.0,-1.3053241947026497,0.0006164588565971974,-1.481550743280905,0.0,-1.108587697667091,-0.975192918714599,-1.2405738296899715,0.0,-0.9359888124203354,-0.999179123631926,-1.4521481451900593,0.0,-1.2086784764469165
1729950883.36,0.0,1.7207155587772536,0.0,-1.279938314781607,0.0006164588565971974,-0.457422857268858,0.0,-1.2747232496916132,0.986209824796503,0.023249499589654388,0.0,-0.6840157077392638,1.0007839084119055,0.4340673630678648,0.0,-1.0029330398610314
1729950883.46,0.0,-0.39722982709440036,0.0,-1.6088667874728328,0.0006164588565971974,-1.2045853401455713,0.0,-1.4564119172248142,-0.975192918714599,0.3636489063297251,0.0,-0.7061186116586561,-0.999179123631926,0.14388036179741528,0.0,-0.8645869704325913
1729950883.56,0.0,0.634589719868713,0.0,-1.508411234070992,0.0006164588565971974,-1.4686686315071686,0.0,-1.2888624456085938,0.986209824796503,-0.6720343950283639,0.0,-0.9824049106510594,1.0007839084119055,-0.2391664798795783,0.0,-1.063237736791377
1729950883.66,0.0,0.4784591305256103,0.0,-1.3452162917214314,0.018379738626218976,-1.4429044079596958,0.0,-0.8682213670784205,-0.975192918714599,-1.1283144508714376,0.0,-0.577921768926181,-0.999179123631926,-1.8526062069432798,0.0,-1.4676339397360483
1729950883.76,0.0,1.0961932014048423,0.0,-1.4032411601123862,-0.01714682091302458,-0.7601524839516646,0.0,-0.9283129497255881,0.986209824796503,-1.3962884519221321,0.0,-0.7414832579296836,1.0007839084119055,-2.3111016689505903,0.0,-1.1661104550843195
1729950883.86,0.0,0.5124005629915022,0.0,-1.2472993263116947,0.0006164588565971974,-0.019431056961819407,0.0,-0.42990629365202115,-0.975192918714599,-0.0636609872375979,0.0,-0.6022349632375125,-0.999179123631926,-2.2646717487473187,0.0,-1.0561430665642775
1729950883.96,-0.17045882863314193,0.05079708145537291,0.0,-1.2001541207440438,0.0006164588565971974,0.901639934860336,0.0,-0.8222689803482334,0.986209824796503,0.31657239263163045,0.0,-0.6088658344133302,1.0007839084119055,-2.038325887756368,0.0,-0.8113769437293451
1729950884.06,0.0,0.7635671632391023,0.0,-1.5156643426198615,0.0006164588565971974,-0.2513090688890748,0.0,-1.3454192292765164,-0.975192918714599,-0.35336260999510555,0.0,-0.7613758714571367,-0.999179123631926,-1.8235875068162348,0.0,-1.343477210761807
1729950884.16,0.0,0.8178734551845295,0.0,-1.1566354694508274,0.0006164588565971974,-0.8181219869334786,0.0,-0.9459869446218139,0.986209824796503,-0.6865194761662385,0.0,-0.7569552906732583,1.0007839084119055,-2.096363288010458,0.0,-1.4775664780539874
1729950884.26,-2.7273412581302345,1.354148088145621,0.0,-1.596536502939755,-2.841508304282947,-1.3591706814304088,0.0,-0.8010601864727624,-0.975192918714599,-1.2441950999744407,0.0,-0.9271476508525787,-0.999179123631926,-1.4811668453171043,0.0,-1.077427077245576
1729950884.36,2.7273412581302345,1.9039992940930692,0.0,-1.3923614972890823,2.842741221996141,-0.8052398751597422,0.0,-0.6950162170954078,-0.975192918714599,-0.38595404255532473,0.0,-0.34142069698868394,1.0007839084119055,-2.020914667680141,0.0,-1.0135750452016805
1729950884.46,0.0,0.08473851392126483,0.0,-1.2581789891349988,-2.8237450245133253,-1.2078058680890058,0.0,-0.8187341813689882,0.986209824796503,-0.17229909577166327,0.0,-0.5845526401019987,-0.999179123631926,-0.4771198209213474,0.0,-1.0242170505423298
1729950884.56,-2.7273412581302345,0.525977135977859,0.0,-1.2944445318793456,-0.01714682091302458,-1.3012011784485946,0.0,-0.8399429752444593,-0.975192918714599,-1.5121691010251352,0.0,-0.412149989530739,1.0007839084119055,-0.813736742395069,0.0,-1.2654358382637125
1729950884.66,0.0,-1.5512385309347243,0.0,-1.3633490630936047,0.0006164588565971974,-1.2496727313536489,0.0,-0.48646307731994365,0.986209824796503,-1.7185815072398591,0.0,0.2155724817800009,-0.999179123631926,-0.836951702496705,0.0,-1.4179712481463518
1729950884.76,0.0,-0.7705855842192106,0.0,-1.3887349430146474,0.0006164588565971974,-0.4831870808163309,0.0,-0.44758028854824683,0.986209824796503,-2.301606023039343,0.0,-0.16680775602548514,1.0007839084119055,-1.5798304257490567,0.0,-1.1377317741759216
1729950884.86,2.7273412581302345,-1.1099999088781298,0.0,-1.5820302858420163,2.842741221996141,0.4314428551189563,0.0,-0.6702726242406918,-0.975192918714599,-1.1717696942850637,0.0,-0.014297718981678524,-1.1241768131346628,-0.9298115429032491,0.0,-0.8894183162274394
1729950884.96,0.0,-1.4494142335370486,0.0,-1.047838841217787,0.0006164588565971974,-0.7086240368567187,0.0,0.12859194506871346,0.986209824796503,-0.4692432590981086,0.0,-0.5248747995196397,1.1257815979146422,-0.09407297924435322,0.0,-1.3647612214431055
1729950885.06,0.0,-1.7888285581959673,0.0,-1.0188264070223094,0.018379738626218976,-1.578166581583928,0.0,-0.8151993823897431,-0.975192918714599,-1.1971185862763454,0.0,-0.23311646778366188,-0.999179123631926,-0.3610450204131674,0.0,-0.1622146179497412
1729950885.16,0.0,-1.4018962280848,0.0,-1.2255400006650867,-0.01714682091302458,-1.6135923889617032,0.0,-0.8788257640161559,0.986209824796503,-1.9612066162992714,0.0,-0.2883737275821425,1.0007839084119055,-1.2490172443007441,0.0,-1.1802997955385186
1729950885.26,0.0,-1.2864953577007678,0.0,-1.3379631831725618,0.0006164588565971974,-1.75207509052937,0.0,-0.3097231283576859,0.986209824796503,-2.7796137005892296,0.0,-0.5381365418712749,-0.999179123631926,-2.003503447603914,0.0,-1.537871174984333
1729950885.36,0.0,-0.9606576060282054,0.0,-1.2291665549395212,0.0006164588565971974,-1.4042580726384863,0.0,-0.45464988650673716,-0.975192918714599,-1.830840886058393,0.0,-0.25521937170305403,1.0007839084119055,-2.6593260704751307,0.0,-1.1377317741759216
1729950885.46,0.0,-1.619121395866508,0.0,-1.3524694002703006,0.018379738626218976,-1.3334064578829359,0.0,-0.041078405935054144,-0.975192918714599,-1.8417046969117998,0.0,-0.7193803540102914,-0.999179123631926,-0.8079330023696606,0.0,-1.2015838062198172
1729950885.56,-0.17045882863314193,-1.7956168446891458,0.0,-0.8338721390261404,-0.01714682091302458,-1.2915395946182928,0.0,-0.06935679776901542,0.986209824796503,-1.6316710204126068,0.0,-0.33036924502898785,1.0007839084119055,-0.894989102750795,0.0,-0.9284390024764867
1729950885.66,0.0,-0.9335044600554918,0.0,-1.1312495895297847,0.0006164588565971974,-0.5089513043638038,0.0,-0.05168280287278939,0.986209824796503,-1.9213726431701144,0.0,-0.3568927297322584,-0.999179123631926,-0.7266806420139346,0.0,-0.6552941987331562
1729950885.76,0.0,-0.3768649676148652,0.0,-0.9934405271012666,0.0006164588565971974,-0.6764187574223777,0.0,0.36188867769889377,-0.975192918714599,-1.8924024808943636,0.0,-0.27290169483856785,1.0007839084119055,-1.2490172443007441,0.0,-0.7581669170260988
1729950885.86,0.0,-0.6008784218897518,0.0,-0.8773907903193567,0.0006164588565971974,-0.7440498442344936,0.0,0.6022550082875643,-0.975192918714599,-0.8929318823809631,0.0,-0.27290169483856785,-0.999179123631926,-1.7887650666637809,0.0,-0.04869989431614953
1729950885.96,0.17045882863314193,-1.2186124927689839,0.0,-0.14120027260911525,0.0006164588565971974,-0.8245630428203468,0.0,1.022896086817738,0.986209824796503,-0.9146595040877762,0.0,-0.30384576032571714,1.0007839084119055,-0.007016878863218811,0.0,0.2953916116981761
1729950886.06,0.0,-1.2321890657553407,0.0,-0.9027766702403995,0.0006164588565971974,-0.8245630428203468,0.0,0.7330425705196351,0.986209824796503,-1.3818033707842567,0.0,0.109478542966918,-0.999179123631926,-0.15211037949844325,0.0,0.7920185275951405
1729950886.16,0.17045882863314193,-0.8791981681100648,0.0,-1.348842845995866,0.0006164588565971974,-0.8535477943112535,0.0,0.8744345296894415,-0.975192918714599,-1.2731652622501914,0.0,-0.016508009373617898,1.0007839084119055,-0.5293534811500284,0.0,0.6962404795292975
1729950886.26,-0.17045882863314193,0.20692767079847496,0.0,-1.0151998527478747,0.0006164588565971974,-0.6506545338749047,0.0,0.8461561378554802,0.986209824796503,-1.8561897780496752,0.0,0.14705347962988483,-0.999179123631926,-1.2954471645040162,0.0,0.5614417452144072
1729950886.36,0.0,-0.5262072704647897,0.0,-1.3633490630936047,0.0006164588565971974,-0.257750124775943,0.0,1.6485555061441306,-0.975192918714599,-1.0884804777422807,0.0,-0.2861634371902033,1.0007839084119055,-1.811980026765417,0.0,0.44792702158081515
1729950886.46,0.0,-1.2525539252348759,0.0,-0.2717562264887641,0.018379738626218976,0.2478727623432123,0.0,1.8146910581686526,0.986209824796503,-0.04193336553078483,0.0,0.10284767179110027,-0.999179123631926,0.840329164846495,0.0,0.6394831177125014
1729950886.56,-0.17045882863314193,-1.0013873249872758,0.0,-0.9209094416125728,-0.01714682091302458,0.8823167671997314,0.0,-1.2110968680652006,-0.975192918714599,-0.6032302596234554,0.0,0.4012368747028958,1.0007839084119055,0.06262800144168923,0.0,1.1183733580417174
1729950886.66,0.0,-0.3768649676148652,0.0,-1.269058651958303,0.018379738626218976,0.4217812712886536,0.0,-1.401976012944439,-0.975192918714599,-0.6575493138904885,0.0,0.650999688992028,-0.999179123631926,-0.6048021014803455,0.0,1.2921927786056546
1729950886.76,0.17045882863314193,0.09831508690762158,0.0,-1.185647903646305,-0.01714682091302458,-0.08706214377393541,0.0,-1.3984412139651938,0.986209824796503,-1.6316710204126068,0.0,1.2499883852075582,1.0007839084119055,-1.2896434244786072,0.0,1.6504736250741794
1729950886.86,-0.17045882863314193,-0.2682523837240111,0.0,-1.5334344585645916,0.018379738626218976,-0.257750124775943,0.0,-1.415054769167646,-0.975192918714599,-0.14695020378038176,0.0,0.5581674925305806,-0.999179123631926,-1.9570735274006419,0.0,0.44792702158081515
1729950886.96,0.0,-0.6280315678624654,0.0,-0.10493472986476851,-0.01714682091302458,-0.4735254969860289,0.0,-1.4426262012057582,0.986209824796503,-0.5815026379166424,0.0,0.5272234270434317,1.0007839084119055,0.25415142228018633,0.0,-1.4789854120994075
1729950887.06,0.0,-0.5262072704647897,0.0,-1.5287199380078267,0.0006164588565971974,-0.3092785718708888,0.0,-1.3913716160067033,-0.975192918714599,-0.8422340983983992,0.0,1.139473865610597,-0.999179123631926,-0.16371785954926127,0.0,-1.357666551216006
1729950887.16,0.0,0.5327654224710373,0.0,-1.323456966074823,0.018379738626218976,0.15447745198362267,0.0,-1.267653651733123,0.986209824796503,-1.0051912611994969,0.0,1.0952680577718126,-0.999179123631926,-0.6628395017344355,0.0,-1.190941800879168
1729950887.26,0.0,-0.4040181135875787,0.0,-0.7178224022442304,0.0006164588565971974,0.45720707866642923,0.0,-1.4023294928423633,-0.975192918714599,-0.20126925804741402,0.0,2.0235900223862875,1.0007839084119055,-0.21595151977794227,0.0,-1.5219081669733592
1729950887.36,0.0,0.2272925302780101,0.0,-1.406867714386821,0.0006164588565971974,1.310646983676468,0.0,-1.2075620690859554,0.986209824796503,-0.32439244771935477,0.0,1.7804580792729723,1.0007839084119055,-0.7092694219377076,0.0,-1.1767524604249688
1729950887.46,0.0,-0.13248665386044342,0.0,-0.5219884714247572,0.018379738626218976,0.3992375756846152,0.0,-1.3524888272350069,-0.975192918714599,0.4469381228725089,0.0,2.0235900223862875,-0.999179123631926,0.2077215020769143,0.0,-1.5431921776546578
1729950887.56,0.0,-0.7434324382464972,0.0,-0.9644280929057891,0.018379738626218976,-0.32860173953149346,0.0,-1.4914064271193415,0.986209824796503,0.47228701486379043,0.0,2.554059716451701,1.0007839084119055,0.6313945239317709,0.0,-1.5055904254510304
1729950887.66,0.0,0.29517539520979397,0.0,-1.578041076140138,-0.034910100682646356,0.051420557793731066,0.0,-1.4072782114133067,-0.975192918714599,-0.4475156373912955,0.0,2.44354519685474,-0.999179123631926,-0.5583721812770734,0.0,-1.486789549349217
1729950887.76,0.0,0.6074365738959996,0.0,-1.5312585259999307,0.03614301839584075,-0.4606433852122925,0.0,-1.3383496313180263,0.986209824796503,0.10291744584796898,0.0,1.581531943998442,-0.999179123631926,-1.4985780653933314,0.0,-1.4676339397360483
1729950887.86,0.0,0.44451769805971836,0.0,-0.6162788825600592,-0.01714682091302458,-0.38335071456987374,0.0,-1.4677232739583987,-0.975192918714599,-0.6466855030370816,0.0,0.8079303068197132,1.0007839084119055,-1.2896434244786072,0.0,-1.456991934395399
1729950887.96,0.0,0.44451769805971836,0.0,-0.9970670813757013,0.0006164588565971974,-0.5637002794021834,0.0,-1.5020108240570769,0.986209824796503,-0.023827014108441003,0.0,0.9847535381748513,-0.999179123631926,-2.4155689894079524,0.0,-1.4796948791221174
1729950888.06,0.0,0.26123396274390204,0.0,-1.334336628898127,0.0006164588565971974,-0.38335071456987374,0.0,-1.3934924953942505,-0.975192918714599,-0.08176733865994253,0.0,0.034328669640984376,1.0007839084119055,-1.701708966282646,0.0,-1.5325501723140085
1729950888.16,-0.17045882863314193,1.1640760663366263,0.0,-1.1675151322741317,-2.841508304282947,-0.190119037963827,0.0,-1.2853276466293488,0.986209824796503,-0.96535728807034,0.0,0.016646346505470557,1.0007839084119055,-1.945466047349824,0.0,-1.5293575707118137
1729950888.26,0.0,1.265900363734302,0.0,-1.2001541207440438,2.842741221996141,-0.3640275469092691,0.0,-1.3524888272350069,-0.975192918714599,-0.47286452938257706,0.0,0.3194561302011442,-0.999179123631926,-1.806176286740008,0.0,-1.3115511947398593
1729950888.36,0.0,1.320206655679729,0.0,0.08727264668026999,0.0006164588565971974,-0.9115172972930675,0.0,-1.3454192292765164,0.986209824796503,-0.8675829903896808,0.0,0.4454426825416801,1.0007839084119055,-2.003503447603914,0.0,-0.9071549917951882
1729950888.46,-2.7273412581302345,1.3337832286660858,0.0,-0.9861874185523973,0.0006164588565971974,-1.2883190666748583,0.0,-0.9035693568708719,-0.975192918714599,0.2151768246665028,0.0,0.12274028531855347,-0.999179123631926,-1.916447347222779,0.0,-1.3966872374650532
1729950888.56,2.8978000867633766,0.5667068549369293,0.0,-0.19197203245120076,0.0006164588565971974,-1.636136084565742,0.0,-0.9212433517670978,0.986209824796503,0.3889977983210074,0.0,0.17357696433315553,1.0007839084119055,-0.5177460010992104,0.0,-0.8468502948648425
1729950888.66,-2.8978000867633766,1.3609363746387992,0.0,-0.4712167115826718,-2.841508304282947,-1.8808962082667346,0.0,-0.9389173466633235,-0.975192918714599,-0.21937560946975865,0.0,-0.11155049622700453,-0.999179123631926,-0.7324843820393436,0.0,-1.4144239130328018
1729950888.76,0.17045882863314193,0.2748105357302588,0.0,-0.4276980602894555,2.842741221996141,-1.5942692213010985,0.0,-1.4557049574289653,-0.975192918714599,0.11378125670137512,0.0,-0.07176526917209854,1.0007839084119055,-1.4753631052916953,0.0,-1.357666551216006
1729950888.86,0.0,0.8857563201163132,0.0,0.4317953027515653,-2.841508304282947,-1.690885059604122,0.0,-1.3634467040706668,0.986209824796503,-1.5447605335853545,0.0,0.5183822654756746,-0.999179123631926,-1.6552790460793738,0.0,-1.1022584230404242
1729950888.96,0.0,-1.0624819034258812,0.0,0.04738054966148831,0.0006164588565971974,-1.297980650505161,0.0,-1.271188450712368,-0.975192918714599,-1.5556243444387614,0.0,0.12716086610243182,1.0007839084119055,-2.0789520679342313,0.0,-1.0880690825862251
1729950889.06,2.7273412581302345,-1.0624819034258812,0.0,1.4254711739466692,0.0006164588565971974,-0.6699777015355094,0.0,-1.0873789037916202,0.986209824796503,-1.3166205056638176,0.0,0.07632418708782975,-0.999179123631926,-0.4190824206672574,0.0,-1.1341844390623719
1729950889.16,0.0,-0.5329955569579681,0.0,0.714666536157471,2.8605045017657633,0.44754549483612655,0.0,-1.2535144558161424,0.986209824796503,-1.331105586801693,0.0,-0.02534917094137461,1.0007839084119055,-0.3552412803877584,0.0,-1.4392552588276502
1729950889.26,0.0,-1.021752184466811,0.0,0.7509320789018177,-0.01714682091302458,-0.19333956590726076,0.0,-0.9424521456425687,-0.975192918714599,-0.9725998286392777,0.0,-0.10270933465924761,-0.999179123631926,-0.912400322827022,0.0,-1.484661148281087
1729950889.36,0.0,-1.687004260798292,0.0,1.207877917480588,0.018379738626218976,0.15447745198362267,0.0,-1.175748878272749,0.986209824796503,-1.0993442885956868,0.0,0.9405477303360666,1.0007839084119055,-0.26818518000662334,0.0,-1.3399298756482572
1729950889.46,0.0,-1.6394862553460432,0.0,2.1834210173035187,-0.01714682091302458,-0.022651584905253163,0.0,-1.4217708872282118,0.986209824796503,-1.0921017480267492,0.0,-0.21764443504008724,-0.999179123631926,-0.19854029970171527,0.0,-1.2299624871282153
1729950889.56,0.0,-1.0896350493985947,0.0,1.3565666427324103,0.0006164588565971974,-0.1836779820769588,0.0,-1.2287708629614262,-0.975192918714599,-1.142799532009313,0.0,-0.27290169483856785,1.0007839084119055,-0.11148419932058022,0.0,-1.3505718809889065
1729950889.66,0.0,-0.04423892944912445,0.0,0.5587247023567792,0.0006164588565971974,0.26719593000381625,0.0,-1.450049279062173,-0.975192918714599,-1.0015699909150284,0.0,-0.027559461333313984,-0.999179123631926,-0.4190824206672574,0.0,-1.5187155653711646
1729950889.76,0.0,-0.37007668112168685,0.0,-1.4540129199544718,0.0006164588565971974,0.30906279326846003,0.0,-1.0767745068538845,0.986209824796503,-0.8458553686828677,0.0,0.10505796218303964,1.0007839084119055,-1.1271387037671552,0.0,-0.9355336727035862
