Time,Delay
1729951379.562,0.923
1729951379.66,1.03
1729951379.761,2.16
1729951379.86,1.48
1729951379.962,2.47
1729951380.063,1.58
1729951380.163,0.839
1729951380.264,1.0
1729951380.364,0.825
1729951380.469,1.64
1729951380.569,0.848
1729951380.672,1.74
1729951380.776,2.76
1729951380.876,2.15
1729951380.977,3.45
1729951381.076,1.77
1729951381.178,2.71
1729951381.28,3.99
1729951381.378,2.15
1729951381.48,2.86
1729951381.581,2.67
1729951381.682,3.77
1729951381.783,3.77
1729951381.884,2.89
1729951381.986,4.54
1729951382.085,2.42
1729951382.187,3.6
1729951382.287,3.28
1729951382.388,2.31
1729951382.49,3.98
1729951382.588,2.1
1729951382.69,3.14
1729951382.789,2.36
1729951382.891,2.82
1729951382.991,3.31
1729951383.091,2.11
1729951383.193,3.53
1729951383.292,2.23
1729951383.394,3.54
1729951383.493,2.35
1729951383.595,2.63
1729951383.696,2.8
1729951383.798,4.14
1729951383.897,3.27
1729951383.997,2.29
1729951384.099,3.2
1729951384.199,3.91
1729951384.298,2.43
1729951384.4,3.19
1729951384.501,3.97
1729951384.602,5.24
1729951384.703,5.5
1729951384.802,3.63
1729951384.903,4.03
1729951385.005,4.66
1729951385.106,6.25
1729951385.21,9.83
1729951385.309,8.12
1729951385.41,8.5
1729951385.513,11.0
1729951385.612,10.2
1729951385.704,1.41
1729951385.806,2.17
1729951385.905,1.27
1729951386.007,2.59
1729951386.108,2.22
1729951386.208,1.98
1729951386.308,1.44
1729951386.408,0.943
1729951386.512,4.76
1729951386.61,1.23
1729951386.711,1.88
1729951386.812,1.42
1729951386.913,2.57
1729951387.013,1.05
1729951387.112,0.747
1729951387.218,2.69
1729951387.319,3.22
1729951387.419,2.39
1729951387.521,3.67
1729951387.62,1.85
1729951387.724,3.76
1729951387.824,3.08
1729951387.924,2.55
1729951388.026,3.93
1729951388.125,1.8
1729951388.226,2.16
1729951388.327,1.9
1729951388.428,1.76
1729951388.528,1.38
1729951388.628,0.956
1729951388.73,1.72
1729951388.83,1.54
1729951388.931,1.11
1729951389.032,1.72
1729951389.132,1.02
1729951389.234,2.13
1729951389.334,1.03
1729951389.434,1.55
1729951389.536,2.03
1729951389.636,2.08
1729951389.738,3.56
1729951389.839,3.96
1729951389.937,2.24
1729951390.037,1.46
1729951390.141,4.5
1729951390.242,5.08
1729951390.341,3.27
1729951390.442,4.02
1729951390.542,3.52
1729951390.644,4.73
1729951390.746,6.12
1729951390.846,5.4
1729951390.947,6.06
1729951391.046,5.23
1729951391.149,6.83
1729951391.251,8.5
1729951391.35,7.39
1729951391.451,7.63
1729951391.553,8.49
1729951391.656,9.91
1729951391.752,6.52
1729951391.85,3.05
1729951391.949,2.36
1729951392.05,2.59
1729951392.151,2.52
1729951392.25,1.82
1729951392.353,3.1
1729951392.452,1.99
1729951392.553,2.54
1729951392.654,2.06
1729951392.753,1.64
1729951392.854,1.83
1729951392.955,1.35
1729951393.057,2.46
1729951393.157,2.49
1729951393.258,2.24
1729951393.358,2.64
1729951393.459,1.74
1729951393.561,3.3
1729951393.661,2.78
1729951393.763,2.84
1729951393.866,5.61
1729951393.963,1.64
1729951394.066,3.23
1729951394.166,2.28
1729951394.266,2.7
1729951394.369,4.7
1729951394.467,1.48
1729951394.57,2.64
1729951394.669,1.47
1729951394.77,1.58
1729951394.872,3.66
1729951394.972,1.88
1729951395.073,2.74
1729951395.173,1.69
1729951395.275,2.6
1729951395.375,2.33
1729951395.478,4.56
1729951395.576,2.59
1729951395.676,1.43
1729951395.779,2.46
1729951395.88,4.42
1729951395.982,4.65
1729951396.08,2.83
1729951396.182,2.27
1729951396.283,3.48
1729951396.388,7.38
1729951396.488,6.43
1729951396.587,4.84
1729951396.688,4.69
1729951396.789,4.73
1729951396.893,7.84
1729951396.994,7.57
1729951397.092,4.58
1729951397.194,5.19
1729951397.294,5.92
1729951397.397,7.75
1729951397.498,7.15
1729951397.598,7.17
1729951397.697,7.32
1729951397.799,8.2
1729951397.9,9.0
1729951397.999,6.72
1729951398.095,1.52
1729951398.195,1.02
1729951398.297,2.29
1729951398.396,1.05
1729951398.497,1.62
1729951398.598,1.6
1729951398.698,1.36
1729951398.799,2.01
1729951398.898,0.823
1729951399.002,2.59
1729951399.102,2.38
1729951399.202,1.76
1729951399.304,2.69
1729951399.403,1.38
1729951399.506,2.69
1729951399.606,2.29
1729951399.707,2.08
1729951399.807,2.37
1729951399.907,1.46
1729951400.009,2.68
1729951400.109,1.54
1729951400.21,1.44
1729951400.31,2.2
1729951400.41,1.3
1729951400.512,1.81
1729951400.613,1.14
1729951400.713,1.35
1729951400.814,1.68
1729951400.915,1.09
1729951401.015,1.77
1729951401.116,1.33
1729951401.216,1.71
1729951401.318,1.79
1729951401.418,1.12
1729951401.519,2.1
1729951401.622,4.81
1729951401.721,2.64
1729951401.822,2.25
1729951401.923,2.54
1729951402.024,3.74
1729951402.125,3.22
1729951402.226,3.64
1729951402.327,3.53
1729951402.429,4.23
1729951402.529,4.84
1729951402.629,4.06
1729951402.731,5.02
1729951402.831,4.96
1729951402.935,8.74
1729951403.035,7.5
1729951403.135,7.39
1729951403.236,7.47
1729951403.336,6.42
1729951403.44,8.54
1729951403.539,7.21
1729951403.639,7.23
1729951403.739,7.32
1729951403.843,10.4
1729951403.942,9.38
1729951404.044,9.98
1729951404.137,2.71
1729951404.236,1.53
1729951404.339,3.63
1729951404.44,3.07
1729951404.539,1.45
1729951404.641,3.21
1729951404.741,2.05
1729951404.843,4.1
1729951404.943,3.01
1729951405.042,2.3
1729951405.143,2.71
1729951405.243,1.9
1729951405.347,4.28
1729951405.446,2.51
1729951405.548,4.29
1729951405.647,2.47
1729951405.747,1.87
1729951405.85,3.89
1729951405.95,3.94
1729951406.049,2.65
1729951406.148,1.46
1729951406.252,4.06
1729951406.35,2.62
1729951406.453,4.41
1729951406.552,3.34
1729951406.652,2.0
1729951406.754,3.41
1729951406.852,1.88
1729951406.955,2.34
1729951407.055,2.76
1729951407.155,2.16
1729951407.257,3.45
1729951407.357,2.97
1729951407.456,2.05
1729951407.557,2.05
1729951407.659,3.34
1729951407.757,1.59
1729951407.859,1.64
1729951407.96,2.44
1729951408.061,2.98
1729951408.167,8.28
1729951408.266,7.31
1729951408.364,4.43
1729951408.464,3.38
1729951408.567,6.0
1729951408.667,5.78
1729951408.771,8.7
1729951408.87,6.08
1729951408.97,6.36
1729951409.072,7.91
1729951409.175,9.08
1729951409.275,8.48
1729951409.374,6.99
1729951409.475,7.65
1729951409.576,7.97
1729951409.678,8.97
1729951409.779,9.69
1729951409.872,1.91
1729951409.973,1.87
1729951410.074,1.72
1729951410.176,2.39
1729951410.276,1.75
1729951410.378,2.64
1729951410.477,1.77
1729951410.579,2.07
1729951410.679,2.4
1729951410.78,2.19
1729951410.882,3.63
1729951410.982,2.74
1729951411.083,3.23
1729951411.183,2.64
1729951411.284,2.38
1729951411.385,2.81
1729951411.485,2.07
1729951411.587,3.32
1729951411.686,2.05
1729951411.787,2.75
1729951411.888,3.26
1729951411.988,2.53
1729951412.089,3.04
1729951412.189,1.78
1729951412.291,3.16
1729951412.391,2.39
1729951412.491,1.95
1729951412.592,3.14
1729951412.691,1.81
1729951412.794,3.25
1729951412.893,1.94
1729951412.994,2.45
1729951413.095,2.99
1729951413.194,1.76
1729951413.296,3.16
1729951413.396,2.26
1729951413.498,3.55
1729951413.601,5.33
1729951413.699,3.34
1729951413.8,3.83
1729951413.9,2.46
1729951414.005,6.15
1729951414.1,2.52
1729951414.206,4.42
1729951414.304,4.96
1729951414.404,4.97
1729951414.508,8.36
1729951414.606,4.74
1729951414.708,6.86
1729951414.809,6.86
1729951414.91,7.21
1729951415.017,13.1
1729951415.111,7.43
1729951415.211,7.07
1729951415.312,7.58
1729951415.415,9.08
1729951415.515,8.63
1729951415.616,9.2
1729951415.708,0.911
1729951415.822,10.9
1729951415.919,7.77
1729951416.018,5.3
1729951416.116,3.03
1729951416.217,3.92
1729951416.318,3.7
1729951416.419,4.15
1729951416.52,4.49
1729951416.62,3.66
1729951416.721,4.83
1729951416.822,3.96
1729951416.923,4.58
1729951417.023,4.33
1729951417.123,3.72
1729951417.224,3.44
1729951417.326,4.62
1729951417.426,3.98
1729951417.526,3.7
1729951417.626,3.4
1729951417.726,3.16
1729951417.828,4.48
1729951417.926,2.29
1729951418.026,1.87
1729951418.129,2.67
1729951418.229,2.49
1729951418.332,4.25
1729951418.431,2.53
1729951418.531,2.62
1729951418.633,3.5
1729951418.734,2.96
1729951418.836,5.01
1729951418.933,2.19
1729951419.033,1.44
1729951419.134,2.15
1729951419.234,1.72
1729951419.337,3.72
1729951419.437,1.85
1729951419.539,2.75
1729951419.64,3.05
1729951419.738,1.34
1729951419.843,5.96
1729951419.941,3.23
1729951420.041,3.06
1729951420.142,2.75
1729951420.244,4.0
1729951420.348,7.61
1729951420.447,5.87
1729951420.549,6.6
1729951420.65,6.88
1729951420.751,6.59
1729951420.854,8.76
1729951420.955,8.46
1729951421.056,8.2
1729951421.156,7.32
1729951421.256,6.35
1729951421.358,7.85
1729951421.458,8.36
1729951421.558,8.41
1729951421.66,9.01
1729951421.761,9.34
1729951421.861,9.71
1729951421.954,1.34
1729951422.056,2.02
1729951422.155,1.09
1729951422.257,2.44
1729951422.356,1.17
1729951422.458,2.16
1729951422.558,2.04
1729951422.658,1.85
1729951422.76,2.37
1729951422.859,1.13
1729951422.962,2.91
1729951423.061,1.85
1729951423.163,2.46
1729951423.263,2.53
1729951423.364,1.31
1729951423.465,2.76
1729951423.565,1.29
1729951423.667,1.85
1729951423.768,2.05
1729951423.868,1.47
1729951423.97,2.28
1729951424.069,1.41
1729951424.171,2.1
1729951424.271,2.07
1729951424.37,1.62
1729951424.472,2.2
1729951424.574,4.57
1729951424.673,2.33
1729951424.773,2.0
1729951424.874,2.46
1729951424.975,2.38
1729951425.078,4.79
1729951425.177,2.58
1729951425.277,2.13
1729951425.378,2.72
1729951425.478,2.35
1729951425.582,5.1
1729951425.68,3.31
1729951425.779,2.14
1729951425.881,3.55
1729951425.983,5.07
1729951426.084,5.06
1729951426.184,5.31
1729951426.284,5.19
1729951426.386,5.89
1729951426.491,9.98
1729951426.589,8.15
1729951426.69,8.05
1729951426.791,8.95
1729951426.895,11.3
1729951426.995,11.4
1729951427.094,9.47
1729951427.194,9.46
1729951427.297,10.9
1729951427.395,9.31
1729951427.498,12.3
1729951427.598,10.5
1729951427.695,7.55
1729951427.799,9.64
1729951427.892,2.73
1729951427.995,4.22
1729951428.094,2.76
1729951428.195,3.61
1729951428.298,5.65
1729951428.396,2.84
1729951428.499,4.78
1729951428.599,3.07
1729951428.699,3.31
1729951428.801,4.66
1729951428.9,3.14
1729951429.002,4.3
1729951429.1,2.82
1729951429.202,3.64
1729951429.305,5.9
1729951429.404,3.67
1729951429.506,4.86
1729951429.605,3.11
1729951429.709,6.41
1729951429.809,5.15
1729951429.908,4.36
1729951430.009,4.29
1729951430.109,3.83
1729951430.211,5.53
1729951430.312,5.19
1729951430.412,4.62
1729951430.512,4.15
1729951430.613,4.17
1729951430.715,5.93
1729951430.815,5.23
1729951430.915,5.08
1729951431.014,3.77
1729951431.116,4.9
1729951431.218,5.37
1729951431.318,4.86
1729951431.418,4.33
1729951431.519,4.58
1729951431.62,4.53
1729951431.723,6.73
1729951431.822,4.37
1729951431.924,5.3
1729951432.024,5.89
1729951432.128,9.09
1729951432.227,8.61
1729951432.328,8.3
1729951432.429,8.45
1729951432.53,8.76
1729951432.632,10.0
1729951432.732,10.3
1729951432.834,10.8
1729951432.934,9.44
1729951433.035,10.2
1729951433.136,11.2
1729951433.236,10.1
1729951433.335,8.69
1729951433.439,11.6
1729951433.537,9.12
1729951433.64,11.9
1729951433.738,8.3
1729951433.839,9.04
1729951433.936,6.38
1729951434.036,5.79
1729951434.136,4.39
1729951434.237,4.59
1729951434.341,7.26
1729951434.438,3.92
1729951434.539,5.07
1729951434.638,3.84
1729951434.74,4.76
1729951434.843,6.73
1729951434.944,6.65
1729951435.044,5.33
1729951435.144,5.06
1729951435.245,5.13
1729951435.348,7.69
1729951435.45,8.54
1729951435.548,6.45
1729951435.647,4.97
1729951435.751,7.64
1729951435.85,5.01
1729951435.953,8.6
