Time,Delay
1729951379.626,2.33
1729951379.722,2.05
1729951379.823,2.55
1729951379.923,1.29
1729951380.023,1.89
1729951380.123,1.11
1729951380.223,1.06
1729951380.324,1.02
1729951380.424,1.09
1729951380.524,1.02
1729951380.625,1.73
1729951380.727,1.79
1729951380.826,0.85
1729951380.928,0.903
1729951381.033,1.47
1729951381.134,1.77
1729951381.234,0.945
1729951381.336,1.75
1729951381.435,1.1
1729951381.537,1.65
1729951381.637,1.2
1729951381.738,0.936
1729951381.839,1.95
1729951381.94,2.47
1729951382.045,7.31
1729951382.142,3.27
1729951382.243,4.11
1729951382.343,3.62
1729951382.448,7.64
1729951382.549,6.57
1729951382.649,5.83
1729951382.75,6.64
1729951382.853,8.53
1729951382.951,6.09
1729951383.054,7.99
1729951383.156,10.5
1729951383.253,6.65
1729951383.349,1.67
1729951383.449,0.769
1729951383.553,1.23
1729951383.656,3.91
1729951383.754,1.58
1729951383.855,1.7
1729951383.955,1.09
1729951384.058,2.3
1729951384.157,1.29
1729951384.257,0.782
1729951384.362,1.9
1729951384.461,1.45
1729951384.562,1.63
1729951384.663,1.78
1729951384.763,1.13
1729951384.864,1.06
1729951384.963,0.932
1729951385.064,0.931
1729951385.164,0.742
1729951385.268,0.898
1729951385.372,0.783
1729951385.476,1.04
1729951385.577,1.51
1729951385.679,2.31
1729951385.778,1.14
1729951385.879,1.49
1729951385.979,0.836
1729951386.081,1.28
1729951386.181,1.2
1729951386.281,0.751
1729951386.385,2.03
1729951386.486,2.0
1729951386.585,1.2
1729951386.687,2.07
1729951386.785,1.17
1729951386.887,2.44
1729951386.986,0.936
1729951387.088,2.27
1729951387.187,1.36
1729951387.288,1.33
1729951387.389,1.23
1729951387.489,1.05
1729951387.589,1.11
1729951387.689,0.892
1729951387.793,1.72
1729951387.892,1.24
1729951387.993,1.31
1729951388.094,1.72
1729951388.194,1.26
1729951388.296,1.38
1729951388.397,1.63
1729951388.498,1.42
1729951388.599,2.17
1729951388.698,1.03
1729951388.8,2.39
1729951388.9,1.72
1729951389.001,2.58
1729951389.104,3.25
1729951389.204,3.67
1729951389.307,5.28
1729951389.408,5.86
1729951389.508,6.12
1729951389.611,7.32
1729951389.712,7.95
1729951389.815,10.9
1729951389.914,9.65
1729951390.011,6.63
1729951390.108,1.65
1729951390.21,2.45
1729951390.31,2.52
1729951390.41,1.68
1729951390.512,2.82
1729951390.612,1.51
1729951390.714,2.16
1729951390.813,1.65
1729951390.913,1.1
1729951391.015,2.32
1729951391.114,1.4
1729951391.217,2.89
1729951391.317,1.75
1729951391.418,1.98
1729951391.522,5.95
1729951391.618,1.71
1729951391.72,2.67
1729951391.821,1.91
1729951391.922,2.44
1729951392.024,4.04
1729951392.122,1.9
1729951392.224,2.38
1729951392.323,0.997
1729951392.426,3.94
1729951392.524,1.54
1729951392.625,2.29
1729951392.724,1.24
1729951392.826,1.59
1729951392.928,2.76
1729951393.027,0.967
1729951393.128,1.67
1729951393.227,0.987
1729951393.329,1.52
1729951393.431,2.36
1729951393.53,1.25
1729951393.632,2.28
1729951393.731,1.06
1729951393.833,2.31
1729951393.933,1.39
1729951394.033,1.32
1729951394.133,1.47
1729951394.235,0.98
1729951394.336,3.09
1729951394.435,1.08
1729951394.537,2.63
1729951394.638,2.04
1729951394.738,1.81
1729951394.841,2.88
1729951394.943,4.51
1729951395.043,2.84
1729951395.144,3.4
1729951395.246,3.99
1729951395.348,6.16
1729951395.45,6.91
1729951395.55,8.18
1729951395.651,7.23
1729951395.751,8.01
1729951395.853,9.45
1729951395.951,6.43
1729951396.047,1.78
1729951396.148,0.917
1729951396.249,2.28
1729951396.349,1.72
1729951396.45,1.63
1729951396.551,2.14
1729951396.65,0.869
1729951396.754,2.62
1729951396.854,1.58
1729951396.955,1.99
1729951397.056,2.41
1729951397.156,2.02
1729951397.257,2.35
1729951397.356,1.54
1729951397.459,2.86
1729951397.559,1.95
1729951397.658,1.45
1729951397.76,2.67
1729951397.86,1.22
1729951397.962,3.07
1729951398.062,2.2
1729951398.163,2.29
1729951398.263,2.38
1729951398.364,1.88
1729951398.466,2.91
1729951398.564,1.39
1729951398.665,1.76
1729951398.766,1.59
1729951398.866,1.12
1729951398.968,2.08
1729951399.068,1.23
1729951399.169,1.58
1729951399.27,1.68
1729951399.371,1.59
1729951399.473,2.16
1729951399.572,1.22
1729951399.672,0.815
1729951399.777,2.12
1729951399.876,1.17
1729951399.978,1.86
1729951400.079,1.92
1729951400.18,2.89
1729951400.281,2.37
1729951400.38,1.38
1729951400.483,2.75
1729951400.583,2.11
1729951400.684,3.05
1729951400.784,2.02
1729951400.883,0.766
1729951400.985,2.33
1729951401.088,4.88
1729951401.19,5.39
1729951401.288,4.0
1729951401.39,4.78
1729951401.492,6.43
1729951401.596,10.2
1729951401.694,6.29
1729951401.794,5.84
1729951401.895,6.45
1729951401.997,8.0
1729951402.099,8.94
1729951402.191,1.65
1729951402.292,1.08
1729951402.391,0.956
1729951402.496,1.63
1729951402.598,1.88
1729951402.698,1.62
1729951402.799,2.35
1729951402.899,1.18
1729951403.001,2.75
1729951403.101,2.44
1729951403.202,1.94
1729951403.302,2.05
1729951403.402,1.45
1729951403.504,2.41
1729951403.603,1.12
1729951403.704,1.83
1729951403.804,1.5
1729951403.905,1.38
1729951404.006,1.72
1729951404.106,0.816
1729951404.209,2.01
1729951404.309,1.52
1729951404.409,1.0
