Time,Bitrate,Jitter,Datagrams
1729950878.31,20.8,0.675,0.0
1729950878.41,19.2,1.071,0.0
1729950878.51,20.8,0.941,0.0
1729950878.61,19.2,0.858,0.0
1729950878.71,20.8,1.059,0.0
1729950878.81,19.2,1.028,0.0
1729950878.91,20.8,0.983,0.0
1729950879.01,19.2,0.808,0.0
1729950879.11,20.8,0.720,0.0
1729950879.21,19.2,0.889,0.0
1729950879.31,19.2,0.701,0.0
1729950879.41,20.8,0.818,0.0
1729950879.51,20.8,0.698,0.0
1729950879.61,19.2,0.618,0.0
1729950879.71,20.8,0.654,0.0
1729950879.81,19.2,0.742,0.0
1729950879.91,20.8,0.777,0.0
1729950880.01,19.2,0.652,0.0
1729950880.11,20.8,0.735,0.0
1729950880.21,19.2,0.633,0.0
1729950880.31,20.8,0.739,0.0
1729950880.41,19.2,0.716,0.0
1729950880.51,20.8,0.651,0.0
1729950880.61,19.2,0.600,0.0
1729950880.71,20.8,0.484,0.0
1729950880.81,19.2,0.765,0.0
1729950880.91,20.8,0.734,0.0
1729950881.01,20.8,0.674,0.0
1729950881.11,19.2,0.590,0.0
1729950881.21,19.2,0.585,0.0
1729950881.31,20.8,0.850,0.0
1729950881.41,19.2,0.889,0.0
1729950881.51,20.8,0.893,0.0
1729950881.61,19.2,0.759,0.0
1729950881.71,20.8,0.725,0.0
1729950881.81,19.2,0.962,0.0
1729950881.91,20.8,0.896,0.0
1729950882.01,19.2,0.880,0.0
1729950882.11,20.8,0.718,0.0
1729950882.21,19.2,0.709,0.0
1729950882.31,20.8,0.916,0.0
1729950882.41,19.2,1.046,0.0
1729950882.51,20.8,0.974,0.0
1729950882.61,19.2,0.924,0.0
1729950882.71,20.8,0.828,0.0
1729950882.81,19.2,1.010,0.0
1729950882.91,20.8,0.983,0.0
1729950883.01,19.2,0.897,0.0
1729950883.11,20.9,0.835,0.0
1729950883.21,19.2,0.702,0.0
1729950883.31,20.8,1.027,0.0
1729950883.41,19.2,0.977,0.0
1729950883.51,20.8,0.911,0.0
1729950883.61,19.2,0.633,0.0
1729950883.71,20.8,0.554,0.0
1729950883.81,19.2,0.562,0.0
1729950883.91,20.8,0.601,0.0
1729950884.01,19.2,0.638,0.0
1729950884.11,20.8,0.591,0.0
1729950884.21,19.2,0.697,0.0
1729950884.31,20.8,0.604,0.0
1729950884.41,19.2,0.870,0.0
1729950884.51,20.8,0.812,0.0
1729950884.61,19.2,0.808,0.0
1729950884.71,20.8,0.680,0.0
1729950884.81,19.1,0.792,0.0
1729950884.91,20.9,0.936,0.0
1729950885.01,19.2,0.890,0.0
1729950885.11,20.8,0.737,0.0
1729950885.21,19.2,0.607,0.0
1729950885.31,20.8,0.494,0.0
1729950885.41,19.2,0.813,0.0
1729950885.51,20.8,0.798,0.0
1729950885.61,19.2,0.827,0.0
1729950885.71,20.8,0.737,0.0
1729950885.81,19.2,0.644,0.0
1729950885.91,20.8,0.951,0.0
1729950886.01,19.2,0.926,0.0
1729950886.11,20.8,0.861,0.0
1729950886.21,19.2,0.729,0.0
1729950886.31,20.8,0.640,0.0
1729950886.41,19.2,1.097,0.0
1729950886.51,20.8,0.963,0.0
1729950886.61,19.2,0.848,0.0
1729950886.71,20.8,0.730,0.0
1729950886.81,19.2,0.615,0.0
1729950886.91,20.8,0.996,0.0
1729950887.01,19.2,0.924,0.0
1729950887.11,19.2,0.838,0.0
1729950887.21,20.8,0.915,0.0
1729950887.31,20.8,0.830,0.0
1729950887.41,19.2,0.988,0.0
1729950887.51,20.8,1.061,0.0
1729950887.61,19.2,0.856,0.0
1729950887.71,19.2,0.694,0.0
1729950887.81,20.8,0.730,0.0
1729950887.91,19.2,0.536,0.0
1729950888.01,20.8,0.659,0.0
1729950888.11,20.8,0.617,0.0
1729950888.21,19.2,0.641,0.0
1729950888.31,20.8,0.607,0.0
1729950888.41,19.2,0.622,0.0
1729950888.51,20.8,0.863,0.0
1729950888.61,19.2,0.826,0.0
1729950888.71,20.8,0.698,0.0
1729950888.81,19.2,0.667,0.0
1729950888.91,20.8,0.594,0.0
1729950889.01,19.2,0.880,0.0
1729950889.11,20.8,0.891,0.0
1729950889.21,19.2,0.795,0.0
1729950889.31,20.8,0.906,0.0
1729950889.41,19.2,0.918,0.0
1729950889.51,20.8,0.933,0.0
1729950889.61,19.2,0.880,0.0
1729950889.71,20.8,0.758,0.0
1729950889.81,19.2,0.768,0.0
1729950889.91,20.8,0.756,0.0
1729950890.01,19.2,0.952,0.0
1729950890.11,20.8,0.969,0.0
1729950890.21,19.2,0.876,0.0
1729950890.31,20.8,0.821,0.0
1729950890.41,19.2,0.834,0.0
1729950890.51,20.8,1.077,0.0
1729950890.61,19.2,1.069,0.0
1729950890.71,20.8,0.980,0.0
1729950890.81,19.2,0.994,0.0
1729950890.91,20.8,0.938,0.0
1729950891.01,19.2,1.198,0.0
1729950891.11,20.8,1.147,0.0
1729950891.21,19.2,1.041,0.0
1729950891.31,20.8,0.844,0.0
1729950891.41,19.2,0.797,0.0
1729950891.51,20.8,1.089,0.0
1729950891.61,19.2,1.099,0.0
1729950891.71,20.8,1.046,0.0
1729950891.81,19.2,0.840,0.0
1729950891.91,20.8,0.834,0.0
1729950892.01,19.2,0.967,0.0
1729950892.11,19.2,0.822,0.0
1729950892.21,20.8,0.873,0.0
1729950892.31,20.8,0.742,0.0
1729950892.41,19.2,0.596,0.0
1729950892.51,20.8,0.536,0.0
1729950892.61,19.2,0.913,0.0
1729950892.71,20.8,0.852,0.0
1729950892.81,19.2,0.751,0.0
1729950892.91,20.8,0.600,0.0
1729950893.01,19.2,0.708,0.0
1729950893.11,20.8,0.953,0.0
1729950893.21,19.2,0.894,0.0
1729950893.31,20.8,0.868,0.0
1729950893.41,19.2,0.861,0.0
1729950893.51,20.8,0.755,0.0
1729950893.61,19.2,1.019,0.0
1729950893.71,20.8,0.898,0.0
1729950893.81,19.2,0.843,0.0
1729950893.91,20.8,1.154,0.0
1729950894.01,19.2,0.801,0.0
1729950894.11,20.8,0.856,0.0
1729950894.21,19.2,0.815,0.0
1729950894.31,20.8,0.749,0.0
1729950894.41,19.2,0.858,0.0
1729950894.51,20.8,0.787,0.0
1729950894.61,19.2,0.950,0.0
1729950894.71,20.8,0.963,0.0
1729950894.81,19.2,0.925,0.0
1729950894.91,20.8,0.869,0.0
1729950895.01,19.2,0.863,0.0
1729950895.11,20.8,1.193,0.0
1729950895.21,19.2,1.231,0.0
1729950895.31,20.8,1.043,0.0
1729950895.41,19.2,1.027,0.0
1729950895.51,20.8,1.104,0.0
1729950895.61,19.2,1.244,0.0
1729950895.71,20.8,1.309,0.0
1729950895.81,19.2,1.125,0.0
1729950895.91,20.8,1.090,0.0
1729950896.01,19.2,1.005,0.0
1729950896.11,20.8,1.581,0.0
1729950896.21,19.2,1.313,0.0
1729950896.31,20.8,1.093,0.0
1729950896.41,19.2,1.070,0.0
1729950896.51,20.8,0.916,0.0
1729950896.61,19.2,0.860,0.0
1729950896.71,20.8,0.954,0.0
1729950896.81,19.2,1.014,0.0
1729950896.91,20.8,1.235,0.0
1729950897.01,19.2,1.042,0.0
1729950897.11,20.8,0.844,0.0
1729950897.21,19.2,0.935,0.0
1729950897.31,20.8,1.094,0.0
1729950897.41,19.2,0.974,0.0
1729950897.51,20.8,0.887,0.0
1729950897.61,19.2,0.844,0.0
1729950897.71,20.8,1.105,0.0
1729950897.81,19.2,1.118,0.0
1729950897.91,20.8,1.200,0.0
1729950898.01,19.2,1.038,0.0
1729950898.11,20.8,0.848,0.0
1729950898.21,19.2,1.117,0.0
1729950898.31,20.8,1.098,0.0
1729950898.41,19.2,1.198,0.0
1729950898.51,20.8,1.040,0.0
1729950898.61,19.2,0.900,0.0
1729950898.71,20.8,1.045,0.0
1729950898.81,19.2,1.212,0.0
1729950898.91,20.8,1.183,0.0
1729950899.01,19.2,1.055,0.0
1729950899.11,20.8,1.051,0.0
1729950899.21,19.2,1.047,0.0
1729950899.31,20.8,1.091,0.0
1729950899.41,19.2,1.201,0.0
1729950899.51,20.8,1.127,0.0
1729950899.61,19.2,0.979,0.0
1729950899.71,20.8,1.197,0.0
1729950899.81,19.2,1.124,0.0
1729950899.91,20.8,1.004,0.0
1729950900.01,19.2,0.832,0.0
1729950900.11,20.8,0.775,0.0
1729950900.21,19.2,0.941,0.0
1729950900.31,20.8,0.970,0.0
1729950900.41,19.2,0.920,0.0
1729950900.51,20.8,0.893,0.0
1729950900.61,19.2,0.792,0.0
1729950900.71,19.2,0.892,0.0
1729950900.81,20.8,1.051,0.0
1729950900.91,20.8,1.023,0.0
1729950901.01,19.2,0.846,0.0
1729950901.11,20.8,0.854,0.0
1729950901.21,19.2,1.005,0.0
1729950901.31,20.8,1.051,0.0
1729950901.41,19.2,1.033,0.0
1729950901.51,20.8,0.932,0.0
1729950901.61,19.2,0.804,0.0
1729950901.71,20.8,0.990,0.0
1729950901.81,19.2,1.029,0.0
1729950901.91,20.8,1.277,0.0
1729950902.01,19.2,1.061,0.0
1729950902.11,20.8,0.991,0.0
1729950902.21,19.2,0.880,0.0
1729950902.31,20.8,1.098,0.0
1729950902.41,19.1,1.109,0.0
1729950902.51,20.8,1.122,0.0
1729950902.61,19.2,1.009,0.0
1729950902.71,20.8,0.893,0.0
1729950902.81,19.2,1.145,0.0
1729950902.91,20.8,1.110,0.0
1729950903.01,19.2,1.066,0.0
1729950903.11,20.8,0.944,0.0
1729950903.21,19.2,0.824,0.0
1729950903.31,20.8,1.061,0.0
1729950903.41,19.2,1.072,0.0
1729950903.51,20.8,1.042,0.0
1729950903.61,19.2,0.894,0.0
1729950903.71,20.8,0.751,0.0
1729950903.81,19.2,1.071,0.0
1729950903.91,20.8,1.110,0.0
1729950904.01,19.2,0.944,0.0
1729950904.11,20.8,0.767,0.0
