Time,Delay
1729950878.456,66.4
1729950878.49,2.6
1729950878.592,3.85
1729950878.692,1.9
1729950878.792,1.66
1729950878.894,2.4
1729950878.995,2.58
1729950879.095,1.72
1729950879.196,2.51
1729950879.297,1.64
1729950879.398,2.71
1729950879.5,2.73
1729950879.6,2.03
1729950879.701,2.71
1729950879.8,1.26
1729950879.902,2.87
1729950880.002,1.71
1729950880.102,2.06
1729950880.203,2.6
1729950880.303,1.46
1729950880.406,2.6
1729950880.505,1.29
1729950880.606,2.22
1729950880.707,2.35
1729950880.807,1.85
1729950880.91,3.64
1729950881.009,1.13
1729950881.11,2.41
1729950881.211,1.8
1729950881.313,3.49
1729950881.416,5.99
1729950881.515,4.22
1729950881.614,3.51
1729950881.713,1.65
1729950881.818,5.28
1729950881.918,4.24
1729950882.018,4.53
1729950882.119,4.23
1729950882.22,6.05
1729950882.321,6.34
1729950882.423,7.38
1729950882.523,7.59
1729950882.624,7.77
1729950882.726,8.69
1729950882.828,9.56
1729950882.921,0.96
1729950883.022,2.28
1729950883.122,1.87
1729950883.223,1.58
1729950883.324,1.65
1729950883.424,0.743
1729950883.528,1.02
1729950883.629,1.47
1729950883.729,1.31
1729950883.83,1.74
1729950883.931,1.87
1729950884.031,1.0
1729950884.133,1.99
1729950884.232,0.777
1729950884.336,1.34
1729950884.437,1.71
1729950884.539,1.61
1729950884.639,1.42
1729950884.739,1.35
1729950884.84,0.817
1729950884.945,2.29
1729950885.046,2.37
1729950885.146,1.8
1729950885.247,1.49
1729950885.349,1.79
1729950885.449,1.45
1729950885.55,2.88
1729950885.651,2.06
1729950885.752,2.44
1729950885.853,2.76
1729950885.957,4.79
1729950886.055,2.69
1729950886.155,1.46
1729950886.256,2.38
1729950886.356,1.42
1729950886.459,4.43
1729950886.558,2.64
1729950886.658,1.68
1729950886.759,1.91
1729950886.859,0.951
1729950886.963,4.89
1729950887.061,0.964
1729950887.162,1.53
1729950887.264,3.2
1729950887.363,1.3
1729950887.466,3.74
1729950887.566,2.52
1729950887.665,0.828
1729950887.768,0.957
1729950887.87,3.48
1729950887.971,2.43
1729950888.07,1.5
1729950888.171,1.96
1729950888.271,1.87
1729950888.376,5.42
1729950888.474,2.46
1729950888.576,4.65
1729950888.677,3.88
1729950888.778,4.0
1729950888.88,6.37
1729950888.981,5.31
1729950889.084,9.11
1729950889.183,7.15
1729950889.284,7.25
1729950889.386,8.51
1729950889.488,11.2
1729950889.587,8.92
1729950889.685,6.72
1729950889.781,1.17
1729950889.881,1.36
1729950889.984,3.63
1729950890.082,1.32
1729950890.183,0.96
1729950890.283,1.39
1729950890.384,1.0
1729950890.487,3.71
1729950890.586,1.54
1729950890.687,1.5
1729950890.787,1.2
1729950890.887,0.956
1729950890.99,3.11
1729950891.088,0.708
1729950891.192,0.846
1729950891.297,1.58
1729950891.399,2.97
1729950891.498,2.03
1729950891.599,2.3
1729950891.701,4.42
1729950891.8,1.88
1729950891.902,2.56
1729950892.001,1.02
1729950892.102,2.69
1729950892.205,3.37
1729950892.304,2.25
1729950892.405,3.31
1729950892.505,1.97
1729950892.606,2.37
1729950892.709,4.67
1729950892.807,2.35
1729950892.908,1.97
1729950893.008,1.3
1729950893.109,1.83
1729950893.217,9.47
1729950893.311,2.53
1729950893.411,1.57
1729950893.512,2.52
1729950893.613,2.46
1729950893.716,4.54
1729950893.815,3.3
1729950893.914,1.4
1729950894.022,7.94
1729950894.117,3.37
1729950894.219,4.96
1729950894.317,2.05
1729950894.415,1.21
1729950894.518,2.42
1729950894.623,6.35
1729950894.721,4.38
1729950894.82,3.34
1729950894.921,3.22
1729950895.023,4.83
1729950895.125,5.7
1729950895.227,6.56
1729950895.326,5.44
1729950895.427,5.81
1729950895.529,6.45
1729950895.63,6.87
1729950895.733,9.21
1729950895.834,9.55
1729950895.932,6.88
1729950896.028,1.45
1729950896.128,0.807
1729950896.233,1.94
1729950896.334,2.22
1729950896.433,1.0
1729950896.534,2.21
1729950896.633,1.18
1729950896.735,2.54
1729950896.835,1.8
1729950896.936,1.39
1729950897.037,1.96
1729950897.137,1.05
1729950897.238,2.33
1729950897.338,0.892
1729950897.44,0.776
1729950897.544,0.778
1729950897.648,0.773
1729950897.752,0.923
1729950897.856,1.73
1729950897.959,3.07
1729950898.059,1.95
1729950898.159,2.1
1729950898.26,2.19
1729950898.36,1.57
1729950898.46,1.24
1729950898.561,1.29
1729950898.662,2.22
1729950898.762,1.66
1729950898.863,1.94
1729950898.964,1.56
1729950899.065,1.43
1729950899.167,2.43
1729950899.267,2.48
1729950899.368,2.18
1729950899.469,2.16
1729950899.568,1.68
1729950899.669,2.25
1729950899.77,1.94
1729950899.87,2.18
1729950899.969,1.0
1729950900.069,0.79
1729950900.174,3.07
1729950900.272,1.24
1729950900.375,3.08
1729950900.474,2.31
1729950900.576,2.62
1729950900.676,2.95
1729950900.775,1.52
1729950900.877,2.04
1729950900.975,1.04
1729950901.078,2.07
1729950901.176,0.959
1729950901.277,1.62
1729950901.38,3.44
1729950901.479,1.19
1729950901.579,1.24
1729950901.68,1.16
1729950901.782,2.46
1729950901.884,4.11
1729950901.985,4.2
1729950902.084,3.33
1729950902.187,6.14
1729950902.286,4.85
1729950902.389,6.14
1729950902.49,6.96
1729950902.594,10.1
1729950902.69,6.36
1729950902.785,0.892
1729950902.888,0.78
1729950903.002,10.0
1729950903.094,2.56
1729950903.194,1.47
1729950903.295,1.95
1729950903.395,1.24
1729950903.496,1.37
1729950903.596,1.19
1729950903.696,1.03
1729950903.797,1.78
1729950903.898,1.63
1729950903.999,1.17
1729950904.099,0.879
1729950904.204,1.32
1729950904.305,0.828
1729950904.408,0.8
1729950904.513,1.21
1729950904.613,1.6
1729950904.715,2.51
1729950904.815,2.06
1729950904.916,2.13
1729950905.015,1.48
1729950905.117,1.79
1729950905.217,1.2
1729950905.317,1.34
1729950905.418,1.4
1729950905.519,1.24
1729950905.619,1.63
1729950905.719,0.714
1729950905.825,0.848
1729950905.929,0.872
1729950906.029,1.13
1729950906.129,0.999
1729950906.231,2.95
1729950906.329,0.99
1729950906.43,0.983
1729950906.53,0.8
1729950906.632,0.827
1729950906.734,2.47
1729950906.833,0.821
1729950906.934,1.21
1729950907.035,1.54
1729950907.135,1.04
1729950907.236,1.41
1729950907.336,0.763
1729950907.44,0.788
1729950907.541,1.27
1729950907.641,0.773
1729950907.744,0.921
1729950907.848,0.906
1729950907.952,0.787
1729950908.057,1.51
1729950908.159,2.56
1729950908.258,1.14
1729950908.36,2.36
1729950908.46,1.67
1729950908.56,1.44
1729950908.662,2.26
1729950908.761,1.11
1729950908.862,1.43
1729950908.963,1.6
1729950909.063,1.28
1729950909.164,1.49
1729950909.264,0.868
1729950909.368,0.856
1729950909.472,1.15
1729950909.574,3.51
1729950909.673,1.19
1729950909.775,1.48
1729950909.875,1.26
1729950909.975,0.784
1729950910.085,6.19
1729950910.185,5.38
1729950910.284,3.47
1729950910.386,5.24
1729950910.488,6.38
1729950910.59,8.04
1729950910.69,7.37
1729950910.79,6.35
1729950910.891,6.59
1729950910.993,7.33
1729950911.096,9.59
1729950911.197,10.2
1729950911.298,10.8
1729950911.4,12.0
1729950911.491,3.15
1729950911.593,3.56
1729950911.694,3.11
1729950911.794,3.54
1729950911.897,5.36
1729950911.995,2.8
1729950912.097,3.9
1729950912.197,3.09
1729950912.298,2.74
1729950912.4,4.59
1729950912.5,3.65
1729950912.601,3.23
1729950912.701,2.77
1729950912.803,2.97
1729950912.903,2.72
1729950913.004,3.25
1729950913.104,4.23
1729950913.207,6.08
1729950913.304,3.23
1729950913.405,3.16
1729950913.505,2.49
1729950913.605,2.62
1729950913.709,5.06
1729950913.808,3.45
1729950913.908,3.2
1729950914.009,3.59
1729950914.109,3.03
1729950914.21,4.39
1729950914.31,2.87
1729950914.412,3.22
1729950914.513,4.25
1729950914.613,3.9
1729950914.714,4.52
1729950914.817,5.63
1729950914.916,3.87
1729950915.017,4.6
1729950915.118,4.62
1729950915.219,4.6
1729950915.321,6.08
1729950915.42,3.78
1729950915.522,5.28
1729950915.622,4.98
1729950915.724,5.78
1729950915.824,4.46
1729950915.924,4.0
1729950916.026,5.55
1729950916.126,4.7
1729950916.231,8.51
1729950916.329,6.43
1729950916.429,6.13
1729950916.532,7.21
1729950916.634,9.66
1729950916.735,9.3
1729950916.834,8.05
1729950916.935,9.18
1729950917.035,8.87
1729950917.139,11.7
1729950917.242,13.6
1729950917.344,12.8
1729950917.442,11.9
1729950917.54,10.2
1729950917.635,4.74
1729950917.738,6.53
1729950917.837,4.76
1729950917.939,5.79
1729950918.042,7.87
1729950918.14,5.61
1729950918.24,4.93
1729950918.339,3.83
1729950918.442,5.09
1729950918.543,6.22
1729950918.642,4.2
1729950918.742,3.7
1729950918.843,3.69
1729950918.945,4.73
1729950919.046,5.58
1729950919.147,5.3
1729950919.246,3.83
1729950919.348,4.59
1729950919.449,4.76
1729950919.551,6.05
1729950919.65,4.74
1729950919.752,5.5
1729950919.852,4.67
1729950919.954,5.66
1729950920.056,6.32
1729950920.157,5.85
1729950920.261,9.66
1729950920.36,6.93
1729950920.461,6.95
1729950920.56,6.89
1729950920.661,7.06
1729950920.763,8.58
1729950920.861,6.3
1729950920.963,6.4
1729950921.063,6.71
1729950921.164,6.61
1729950921.266,8.41
1729950921.366,6.46
1729950921.466,6.18
1729950921.567,5.64
1729950921.667,5.68
1729950921.771,8.34
1729950921.869,6.06
1729950921.971,8.1
1729950922.07,6.06
1729950922.17,6.09
1729950922.274,8.68
1729950922.375,9.71
1729950922.476,9.65
1729950922.577,9.81
1729950922.678,10.3
1729950922.781,12.4
1729950922.881,10.8
1729950922.982,11.2
1729950923.082,11.0
1729950923.182,10.6
1729950923.285,12.4
1729950923.386,13.5
1729950923.485,11.0
1729950923.585,10.9
1729950923.684,8.62
1729950923.785,8.95
1729950923.882,5.44
1729950923.983,5.84
1729950924.084,5.79
1729950924.185,6.19
1729950924.285,4.88
1729950924.387,7.26
1729950924.485,4.96
1729950924.586,5.58
1729950924.686,5.23
1729950924.788,5.67
1729950924.891,7.81
1729950924.989,4.21
1729950925.09,5.29
1729950925.191,4.74
1729950925.291,5.17
1729950925.395,8.41
1729950925.492,5.17
1729950925.592,4.75
1729950925.693,4.65
1729950925.794,4.89
1729950925.898,7.58
1729950925.997,5.38
1729950926.097,4.79
1729950926.198,5.06
1729950926.3,6.84
1729950926.399,5.25
1729950926.5,4.8
1729950926.601,5.45
1729950926.701,4.85
1729950926.806,8.09
1729950926.904,6.54
1729950927.004,5.33
1729950927.105,6.19
1729950927.205,5.92
1729950927.306,6.87
1729950927.407,6.94
1729950927.507,6.25
1729950927.607,5.47
1729950927.707,5.63
1729950927.809,6.39
1729950927.909,5.47
1729950928.01,5.33
1729950928.111,5.86
1729950928.214,8.08
1729950928.315,8.65
1729950928.416,8.38
1729950928.518,10.6
1729950928.619,9.82
1729950928.72,9.94
1729950928.821,11.7
1729950928.922,11.6
1729950929.025,13.3
1729950929.124,12.6
1729950929.225,12.0
1729950929.325,12.0
1729950929.425,11.4
1729950929.524,10.5
1729950929.624,8.92
1729950929.723,8.92
1729950929.822,6.53
1729950929.922,6.14
1729950930.022,6.3
1729950930.123,6.13
1729950930.223,6.29
1729950930.325,6.67
1729950930.426,7.04
1729950930.525,6.17
1729950930.626,6.32
1729950930.726,5.81
1729950930.827,5.51
1729950930.929,7.05
1729950931.028,5.39
1729950931.129,6.22
1729950931.23,5.96
1729950931.328,4.4
1729950931.428,4.33
1729950931.529,4.81
1729950931.63,4.37
1729950931.731,4.79
1729950931.832,5.2
1729950931.931,3.91
1729950932.034,5.1
1729950932.134,4.37
1729950932.235,4.83
1729950932.336,4.71
1729950932.437,4.86
1729950932.539,5.44
1729950932.64,6.23
1729950932.74,5.67
1729950932.841,5.98
1729950932.941,4.86
1729950933.042,5.07
1729950933.142,5.06
1729950933.243,5.17
1729950933.345,6.11
1729950933.445,5.88
1729950933.546,5.21
1729950933.645,3.97
1729950933.745,4.37
1729950933.846,4.08
1729950933.948,5.69
1729950934.048,4.94
1729950934.15,6.13
1729950934.25,6.71
1729950934.351,6.56
1729950934.457,11.6
1729950934.555,8.84
1729950934.658,9.59
1729950934.758,9.72
1729950934.86,9.93
1729950934.965,15.3
1729950935.061,10.8
1729950935.161,10.5
1729950935.262,10.9
1729950935.364,13.0
1729950935.461,9.12
1729950935.557,4.54
1729950935.657,4.58
1729950935.759,5.15
1729950935.859,5.18
1729950935.962,7.28
1729950936.059,3.96
1729950936.159,4.59
1729950936.261,4.34
1729950936.364,7.39
1729950936.461,3.83
1729950936.561,3.06
1729950936.662,3.67
1729950936.763,3.15
1729950936.869,8.85
1729950936.965,3.18
1729950937.064,2.97
1729950937.165,3.16
1729950937.27,7.23
1729950937.366,3.09
1729950937.466,2.26
1729950937.568,3.47
1729950937.666,2.1
1729950937.77,4.9
1729950937.869,2.81
1729950937.97,2.63
1729950938.071,3.26
1729950938.171,2.56
1729950938.275,5.78
1729950938.374,3.54
1729950938.474,3.3
1729950938.574,3.42
1729950938.675,3.35
1729950938.778,4.68
1729950938.878,4.18
1729950938.978,4.45
1729950939.08,4.57
1729950939.181,4.31
1729950939.281,3.96
1729950939.381,3.81
1729950939.481,2.87
1729950939.582,3.58
1729950939.683,3.92
1729950939.783,3.25
1729950939.884,2.69
1729950939.984,2.13
1729950940.086,3.66
1729950940.189,6.58
1729950940.29,5.71
1729950940.391,5.68
1729950940.493,6.72
1729950940.594,8.16
1729950940.695,7.63
1729950940.797,9.43
1729950940.897,8.68
1729950940.998,8.29
1729950941.103,13.7
1729950941.201,10.3
1729950941.303,11.8
1729950941.404,11.1
1729950941.501,8.06
1729950941.597,3.6
1729950941.698,4.9
1729950941.798,3.75
1729950941.9,4.26
1729950942.003,6.7
1729950942.102,5.53
1729950942.202,4.79
1729950942.304,5.25
1729950942.403,4.86
1729950942.507,7.45
1729950942.606,5.21
1729950942.706,4.91
1729950942.809,6.14
1729950942.908,5.2
1729950943.013,7.29
1729950943.109,4.72
1729950943.209,4.24
1729950943.311,5.06
1729950943.41,3.66
1729950943.512,5.84
1729950943.613,4.28
1729950943.713,4.76
1729950943.815,5.55
1729950943.915,4.41
