,mean,std
F4S1Bitrate,40.0,0.5866519252881844
F4S1Jitter,0.6595169508525577,0.14731258042878875
F4S1Datagrams,0.0,1.0
F4S1Delay,5.179351053159478,2.7574383955852464
F4C1Bitrate,7.999652958876631,0.5629591004416585
F4C1Jitter,1.4200335005015046,0.3105080960526246
F4C1Datagrams,0.0,1.0
F4C1Delay,4.96621143430291,2.829015188336245
F4F2Bitrate,19.995506519558678,0.8157427154077727
F4F2Jitter,1.688579739217653,0.27614619220467196
F4F2Datagrams,0.0,1.0
F4F2Delay,6.84468706118355,4.524292390026805
F4F1Bitrate,19.999358074222666,0.8000147874557991
F4F1Jitter,0.9522090270812439,0.172302686822973
F4F1Datagrams,0.0,1.0
F4F1Delay,5.147285857572719,2.8190175666806967
