Time,Bitrate,Jitter,Datagrams
1729950878.25,20.8,0.545,0.0
1729950878.35,19.2,1.243,0.0
1729950878.45,20.8,1.558,0.0
1729950878.55,19.2,1.470,0.0
1729950878.65,20.8,1.730,0.0
1729950878.75,20.8,1.718,0.0
1729950878.85,19.2,1.843,0.0
1729950878.95,19.2,1.927,0.0
1729950879.05,20.8,1.902,0.0
1729950879.15,19.2,2.216,0.0
1729950879.25,20.8,1.823,0.0
1729950879.35,19.2,1.918,0.0
1729950879.45,20.8,1.769,0.0
1729950879.55,20.8,1.676,0.0
1729950879.65,19.2,1.825,0.0
1729950879.75,19.2,1.906,0.0
1729950879.85,20.8,1.856,0.0
1729950879.95,19.2,1.984,0.0
1729950880.05,20.8,1.407,0.0
1729950880.15,19.2,1.869,0.0
1729950880.25,19.2,1.626,0.0
1729950880.35,20.8,1.491,0.0
1729950880.45,20.8,1.410,0.0
1729950880.55,19.2,1.364,0.0
1729950880.65,19.2,1.398,0.0
1729950880.75,19.2,1.026,0.0
1729950880.85,20.8,1.126,0.0
1729950880.95,20.8,1.442,0.0
1729950881.05,20.8,1.104,0.0
1729950881.15,19.2,1.154,0.0
1729950881.25,20.8,1.242,0.0
1729950881.35,20.8,1.183,0.0
1729950881.45,19.2,1.599,0.0
1729950881.55,19.2,1.306,0.0
1729950881.65,20.8,1.256,0.0
1729950881.75,19.2,1.400,0.0
1729950881.85,20.8,1.284,0.0
1729950881.95,20.8,1.265,0.0
1729950882.05,19.2,1.262,0.0
1729950882.15,19.2,1.350,0.0
1729950882.25,20.8,1.342,0.0
1729950882.35,20.8,1.564,0.0
1729950882.45,19.2,1.599,0.0
1729950882.55,20.8,1.458,0.0
1729950882.65,19.2,1.523,0.0
1729950882.75,19.2,1.633,0.0
1729950882.85,20.8,1.650,0.0
1729950882.95,20.8,1.676,0.0
1729950883.05,19.2,1.378,0.0
1729950883.15,19.2,1.403,0.0
1729950883.25,20.8,1.470,0.0
1729950883.35,19.2,1.678,0.0
1729950883.45,20.8,1.678,0.0
1729950883.55,20.8,1.360,0.0
1729950883.65,19.2,1.213,0.0
1729950883.75,19.2,1.454,0.0
1729950883.85,20.8,1.779,0.0
1729950883.95,19.2,1.779,0.0
1729950884.05,20.8,1.529,0.0
1729950884.15,19.2,1.661,0.0
1729950884.25,20.8,1.838,0.0
1729950884.35,19.2,1.648,0.0
1729950884.45,20.8,1.820,0.0
1729950884.55,19.2,1.578,0.0
1729950884.65,20.8,1.642,0.0
1729950884.75,19.2,1.716,0.0
1729950884.85,19.2,2.222,0.0
1729950884.95,20.8,1.903,0.0
1729950885.05,19.2,1.467,0.0
1729950885.15,20.8,1.315,0.0
1729950885.25,19.2,1.334,0.0
1729950885.35,20.8,1.656,0.0
1729950885.45,20.8,1.244,0.0
1729950885.55,20.8,1.315,0.0
1729950885.65,19.2,1.113,0.0
1729950885.75,19.2,1.183,0.0
1729950885.85,20.8,1.624,0.0
1729950885.95,20.8,1.559,0.0
1729950886.05,19.2,1.277,0.0
1729950886.15,19.2,1.392,0.0
1729950886.25,20.8,1.265,0.0
1729950886.35,19.2,1.624,0.0
1729950886.45,20.8,1.557,0.0
1729950886.55,19.2,1.447,0.0
1729950886.65,20.8,1.375,0.0
1729950886.75,19.2,1.138,0.0
