Time,Bitrate,Jitter,Datagrams
1729951379.4,20.8,1.328,0.0
1729951379.5,19.2,1.147,0.0
1729951379.6,19.2,0.989,0.0
1729951379.7,20.8,1.280,0.0
1729951379.8,19.2,1.196,0.0
1729951379.9,20.8,1.063,0.0
1729951380.0,20.8,1.061,0.0
1729951380.1,20.8,0.922,0.0
1729951380.2,19.2,1.277,0.0
1729951380.3,20.8,1.014,0.0
1729951380.4,19.2,1.317,0.0
1729951380.5,20.8,1.257,0.0
1729951380.6,19.2,1.556,0.0
1729951380.7,19.2,1.335,0.0
1729951380.8,20.8,1.209,0.0
1729951380.9,19.2,1.225,0.0
1729951381.0,20.8,1.537,0.0
1729951381.1,19.2,1.447,0.0
1729951381.2,20.8,1.163,0.0
1729951381.3,20.8,1.252,0.0
1729951381.4,19.2,1.347,0.0
1729951381.5,20.8,1.651,0.0
1729951381.6,19.2,1.613,0.0
1729951381.7,20.8,1.504,0.0
1729951381.8,19.2,1.433,0.0
1729951381.9,20.8,1.529,0.0
1729951382.0,19.2,1.566,0.0
1729951382.1,20.8,1.438,0.0
1729951382.2,19.2,1.448,0.0
1729951382.3,20.8,1.498,0.0
1729951382.4,19.2,1.626,0.0
1729951382.5,20.8,1.588,0.0
1729951382.6,19.2,1.791,0.0
1729951382.7,20.8,1.796,0.0
1729951382.8,19.2,1.479,0.0
1729951382.9,20.8,1.630,0.0
1729951383.0,19.2,1.708,0.0
1729951383.1,20.8,1.562,0.0
1729951383.2,19.2,1.577,0.0
1729951383.3,19.2,1.375,0.0
1729951383.4,20.8,1.597,0.0
1729951383.5,19.2,1.603,0.0
1729951383.6,20.8,1.489,0.0
1729951383.7,19.2,1.706,0.0
1729951383.8,19.2,1.144,0.0
1729951383.9,20.8,1.730,0.0
1729951384.0,19.2,1.309,0.0
1729951384.1,20.8,1.192,0.0
1729951384.2,20.8,1.385,0.0
1729951384.3,20.8,1.150,0.0
1729951384.4,19.2,1.232,0.0
1729951384.5,20.8,1.288,0.0
1729951384.6,19.2,1.476,0.0
1729951384.7,20.8,1.333,0.0
1729951384.8,19.2,1.109,0.0
1729951384.9,20.8,1.037,0.0
1729951385.0,19.2,1.136,0.0
1729951385.1,20.8,1.268,0.0
1729951385.2,19.2,1.504,0.0
1729951385.3,20.8,1.443,0.0
1729951385.4,19.2,1.555,0.0
